id,geo_point_2d,date_debut,date_fin,vp_critair,vp_horaires,vul_critair,vul_horaires,pl_critair,pl_horaires,autobus_autocars_critair,autobus_autocars_horaires,deux_rm_critair,deux_rm_horaires,url_arrete,url_site,geo_shape
TRONROUT0000000008069333,"45.09074629,5.66899383",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.66899383,45.09074629],[5.66895163,45.09052838],[5.66892599,45.09031097],[5.66891686,45.09009317],[5.66891926,45.08987689],[5.6689369,45.08966025],[5.66896733,45.08944511],[5.66901304,45.0892305],[5.66907286,45.08901825],[5.66914932,45.08880831],[5.66923725,45.08859899],[5.66933942,45.08839474],[5.66945696,45.08819282],[5.66958733,45.0879933],[5.66973197,45.08779974],[5.66989076,45.08760945],[5.6700625,45.08742425],[5.67024844,45.08724322],[5.67044623,45.08707091],[5.67055893,45.08698082]]}"
TRONROUT0000000008069336,"45.0843886,5.67597842",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67597842,45.0843886],[5.67532679,45.08482948],[5.67486627,45.08509189]]}"
TRONROUT0000000008070783,"45.08077375,5.67914342",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67914342,45.08077375],[5.67902343,45.0810298],[5.67890126,45.0812931],[5.67874446,45.08157705],[5.67855264,45.08189969],[5.67834721,45.08220373],[5.67813579,45.08248899],[5.67792355,45.08275716],[5.6777087,45.08299746],[5.67745745,45.08324765],[5.67722865,45.08346216],[5.67694985,45.08369499],[5.67669435,45.08388311],[5.676427,45.08408953],[5.67597842,45.0843886]]}"
TRONROUT0000000008069335,"45.08578115,5.67332485",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67332485,45.08578115],[5.67320023,45.08583459],[5.6729297,45.08594829],[5.67266159,45.08605922],[5.67239474,45.08617013],[5.67213301,45.08628181],[5.6718754,45.0863997],[5.6716257,45.08652371],[5.67138186,45.08666379],[5.67115094,45.08680807],[5.67092921,45.08695843],[5.67071934,45.08711752],[5.67052006,45.08728536],[5.67033116,45.08745746],[5.67015407,45.08763738],[5.66998995,45.08782239],[5.66983887,45.0880143]]}"
TRONROUT0000000008070811,"45.07929502,5.67926967",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67926967,45.07929502],[5.67934928,45.07896608],[5.67936087,45.07875679],[5.67938804,45.07855433],[5.67941128,45.07834926],[5.67942943,45.07814432],[5.67944492,45.07793674]]}"
TRONROUT0000000008067554,"45.09695195,5.67195614",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67195614,45.09695195],[5.67176562,45.09674481],[5.67158439,45.09654555],[5.6714106,45.0963425],[5.67124431,45.09613658],[5.67108806,45.09592771],[5.6709393,45.09571595],[5.67079803,45.09550132],[5.67066431,45.0952847],[5.67053808,45.0950652],[5.67042192,45.09484366],[5.67031204,45.09462016],[5.67020974,45.09439558],[5.67011747,45.09416806],[5.67003151,45.09393949],[5.66995186,45.09370986],[5.66987721,45.09347831],[5.66979756,45.09324869],[5.66971918,45.09301903],[5.66964208,45.09278934],[5.66956362,45.09255789],[5.66948651,45.0923282],[5.66940941,45.09209851],[5.66933354,45.09186789],[5.66925775,45.09163908],[5.66918332,45.09141203],[5.66911282,45.09118759],[5.66904881,45.09096569],[5.66899383,45.09074629]]}"
TRONROUT0000000008069337,"45.08509189,5.67486627",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67486627,45.08509189],[5.67427911,45.08536545],[5.67401545,45.0854898],[5.67374908,45.0856106],[5.67346691,45.08572008],[5.67332485,45.08578115]]}"
TRONROUT0000000008070782,"45.08411336,5.67588513",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67588513,45.08411336],[5.67604378,45.08400054],[5.6763099,45.08379505],[5.67656667,45.08360689],[5.67684416,45.0833732],[5.677073,45.08315959],[5.67732422,45.0829085],[5.67753907,45.0826682],[5.67775135,45.08240094],[5.67796404,45.08211564],[5.67818812,45.08182917],[5.67835712,45.08156114],[5.6785213,45.08124548],[5.67868615,45.08091718],[5.67893085,45.08034463]]}"
TRONROUT0000000008072439,"45.07365953,5.67969391",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67969391,45.07365953],[5.67968804,45.07377589],[5.67967616,45.07403203],[5.67967058,45.07428712],[5.67966754,45.07454215],[5.6796695,45.07479526],[5.67967154,45.07505017],[5.67967866,45.07530496],[5.67968832,45.07555968],[5.67969266,45.07572985]]}"
TRONROUT0000000008076089,"45.07121441,5.67980816",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67980816,45.07121441],[5.67993453,45.07064109],[5.68008807,45.07002478],[5.68026667,45.06940066],[5.68047869,45.06875771],[5.68063695,45.06831966],[5.68080892,45.06787588],[5.68098457,45.0674293],[5.68117397,45.06697789],[5.68136946,45.06652093],[5.68156867,45.06606208],[5.68176791,45.06560412],[5.68196698,45.06514257],[5.68216859,45.06468095],[5.68236914,45.06422386],[5.68256566,45.06376237],[5.68277068,45.06329256],[5.68297653,45.06281372],[5.68318983,45.0623311],[5.68340925,45.06184383],[5.68363231,45.06135287],[5.68385514,45.0608574],[5.6840792,45.06036101],[5.68430194,45.05986374],[5.68451829,45.05936573],[5.68472714,45.0588706],[5.68493511,45.0583836],[5.68505974,45.05806708]]}"
TRONROUT0000000039536825,"45.07565508,5.67946784",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67946784,45.07565508],[5.67946406,45.07554976],[5.6794634,45.07532365],[5.67946401,45.07509751],[5.67946204,45.07487052],[5.67946506,45.07464162],[5.67947057,45.07441175],[5.67947863,45.07418183],[5.67948796,45.07395187],[5.67949724,45.07372102],[5.67951033,45.07349007],[5.6795099,45.07348107]]}"
TRONROUT0000000008065700,"45.09732295,5.67260223",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67260223,45.09732295],[5.67283271,45.09754085],[5.67306305,45.09775605],[5.67328332,45.09797329],[5.67350748,45.09819224],[5.67372538,45.09841315],[5.67393833,45.09863687],[5.67413888,45.0988672],[5.6743269,45.09910143],[5.67450624,45.09934037],[5.67467558,45.09958316],[5.67483612,45.09982796],[5.6749854,45.10007663],[5.67512588,45.10032732],[5.67526008,45.10057996],[5.67539052,45.10083359],[5.67551969,45.10108725],[5.67565136,45.10133994],[5.67577931,45.10159453],[5.67590971,45.10184726],[5.67603761,45.10210095],[5.6761642,45.10235377],[5.67629334,45.10260653],[5.67642247,45.10285929],[5.67655157,45.10311115],[5.67667943,45.10336394],[5.67680735,45.10361763],[5.67693526,45.10387132],[5.67706576,45.10412585],[5.67719371,45.10438044],[5.67732421,45.10463497],[5.67745349,45.10489042],[5.67758276,45.10514588],[5.67771335,45.10540221],[5.67784263,45.10565767],[5.67797195,45.10591402],[5.67810246,45.10616855],[5.67823293,45.10642218],[5.67836335,45.1066749],[5.67849106,45.10692409],[5.67862127,45.10717232],[5.67875648,45.10741862],[5.67890431,45.10766282],[5.67906375,45.10791035],[5.67923166,45.10814866],[5.67941202,45.10838126],[5.67960241,45.10861093],[5.67980149,45.10883588],[5.68000171,45.10905809],[5.68020307,45.10927758],[5.68040448,45.10949797],[5.6806058,45.10971655],[5.68080336,45.10993613],[5.68099706,45.1101549],[5.68118309,45.11037295],[5.68135786,45.11059488],[5.68152764,45.11081873],[5.68168729,45.11104372],[5.68183432,45.11127082],[5.68196988,45.11149729],[5.68209654,45.11172398],[5.6822143,45.11195088],[5.68232308,45.1121762],[5.68242428,45.1124026],[5.68252036,45.11262822],[5.68261643,45.11285384],[5.68271124,45.11307949],[5.68280854,45.11330418],[5.6829069,45.11352434],[5.68300755,45.11373904],[5.68312433,45.11394524],[5.6832472,45.1141459],[5.68336355,45.1143431]]}"
TRONROUT0000000008069338,"45.08698082,5.67055893",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67055893,45.08698082],[5.67065449,45.08690466],[5.67087333,45.08674716],[5.67110391,45.08659568],[5.67134508,45.08645296],[5.6715866,45.08631744],[5.67184746,45.08618776],[5.67211376,45.08606516],[5.67238272,45.08594519],[5.67265032,45.08582345],[5.67291673,45.08570355],[5.67318188,45.08558367],[5.67344694,45.085462],[5.67371445,45.08533846],[5.67397802,45.08521231],[5.67423883,45.08508173],[5.67449054,45.08494686],[5.67473962,45.08481024],[5.67498081,45.08466842],[5.67521802,45.08452308],[5.67558209,45.08431794],[5.67588513,45.08411336]]}"
TRONROUT0000000008070816,"45.07599833,5.67946775",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67946775,45.07599833],[5.67946595,45.07577494],[5.67946784,45.07565508]]}"
TRONROUT0000000008070817,"45.07572985,5.67969266",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67969266,45.07572985],[5.67969794,45.07581351],[5.67971141,45.07606814]]}"
TRONROUT0000000008072442,"45.07230588,5.67982613",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67982613,45.07230588],[5.67979941,45.07249121],[5.67976979,45.07274868]]}"
TRONROUT0000000008072444,"45.07228992,5.67962829",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67962829,45.07228992],[5.67964088,45.07220763]]}"
TRONROUT0000000008076040,"45.05810368,5.68522293",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68522293,45.05810368],[5.68515042,45.05826129],[5.68505773,45.05847524],[5.6849677,45.05869182],[5.68487514,45.05890847],[5.68478144,45.05912785],[5.68468515,45.05934639],[5.68458777,45.05956856],[5.68449292,45.05979067],[5.68439676,45.06001191],[5.68430305,45.06023128],[5.68420685,45.06045162],[5.68410942,45.06067289],[5.68401212,45.06089686],[5.68391359,45.06112176],[5.68381646,45.06134933],[5.6837181,45.06157783],[5.6836186,45.06180906],[5.68351783,45.06204032],[5.68341714,45.06227337],[5.68331527,45.06250826],[5.68321218,45.06274408],[5.68311293,45.06298071],[5.68301001,45.06322013],[5.68290704,45.06345865],[5.68280415,45.06369897],[5.68269877,45.06394025],[5.68259335,45.06418063],[5.68248928,45.06442277],[5.68238262,45.06466408],[5.68227732,45.06490716],[5.68217456,45.06515018],[5.68206926,45.06539326],[5.68196523,45.06563631],[5.6818587,45.06588032],[5.68175217,45.06612433],[5.68164695,45.0663692],[5.68154047,45.06661411],[5.68143656,45.06685986],[5.68133142,45.06710654],[5.68122633,45.06735411],[5.6811264,45.06760337],[5.68102407,45.06785538],[5.6809244,45.06811004],[5.68082595,45.06836376],[5.68073398,45.06862003],[5.6806432,45.06887447],[5.68055749,45.06912879],[5.68047437,45.06938395],[5.68039891,45.06963982],[5.6803248,45.06989746],[5.68025459,45.07015681],[5.68018692,45.0704161],[5.6801256,45.07067523],[5.68006555,45.07093434],[5.68001193,45.07119509],[5.67996081,45.07145488],[5.67991349,45.07171458],[5.67987126,45.07197416],[5.67983135,45.07222918]]}"
TRONROUT0000000039536826,"45.07348107,5.6795099",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6795099,45.07348107],[5.67952465,45.07325819],[5.67954283,45.07302712],[5.67956163,45.07283567]]}"
TRONROUT0000000039536831,"45.07274868,5.67976979",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67976979,45.07274868],[5.67974397,45.07300606],[5.67974305,45.07301329]]}"
TRONROUT0000000008070814,"45.07606814,5.67971141",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67971141,45.07606814],[5.67972489,45.07632278],[5.67974094,45.07657825],[5.6797531,45.07683201],[5.67976653,45.07708575],[5.67978119,45.07733855],[5.67979186,45.07758785],[5.6797972,45.07783187],[5.67979601,45.07807244],[5.67978567,45.07830783],[5.67976491,45.07853806],[5.67973895,45.07876571],[5.67970396,45.07899088],[5.67966131,45.07921533],[5.67960964,45.0794373],[5.67955293,45.07966029]]}"
TRONROUT0000000008062054,"45.11887961,5.68607925",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68607925,45.11887961],[5.68582892,45.11846311],[5.68544725,45.1178822],[5.68524257,45.1175682],[5.68503119,45.11724716],[5.68481688,45.11691808],[5.6845985,45.11658369],[5.68437986,45.1162439],[5.68426857,45.1160727],[5.6841547,45.11590067],[5.68403816,45.11572599],[5.68392284,45.11555038],[5.68380608,45.11537121],[5.6836881,45.11519296],[5.68357125,45.11501199],[5.68345555,45.11482828],[5.68334358,45.11464269],[5.68323529,45.1144543],[5.68312823,45.11426498],[5.68302362,45.1140738],[5.68292278,45.11388163],[5.68282703,45.11368933],[5.68273628,45.11349511],[5.68264553,45.1133009],[5.682556,45.11310575],[5.68246766,45.11290877],[5.68238191,45.11271263]]}"
TRONROUT0000000008069332,"45.0880143,5.66983887",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.66983887,45.0880143],[5.66970202,45.08821128],[5.66957949,45.08841512],[5.6694686,45.08862318],[5.66937436,45.08883355],[5.66929562,45.08904895],[5.66922971,45.08926675],[5.66918298,45.08948679],[5.66914904,45.08970833],[5.66913302,45.08993213],[5.66913359,45.09015735],[5.66914696,45.09038406],[5.66917807,45.09060944],[5.66922582,45.09083713],[5.66928746,45.09106268],[5.66935817,45.09129162],[5.66943273,45.09152137],[5.66950996,45.09175376],[5.66958864,45.09198971],[5.66966989,45.09222651],[5.6697487,45.09246516],[5.66982886,45.09270559],[5.66990797,45.09295054],[5.66999097,45.0931972],[5.67007411,45.09344657],[5.67016237,45.09369671],[5.67025207,45.09395042],[5.67034935,45.09420304],[5.67045685,45.09445633],[5.67057319,45.0947085],[5.67070473,45.0949594],[5.67084767,45.09520913],[5.67099946,45.09545775],[5.67116396,45.09570606],[5.67134099,45.09595047],[5.67152924,45.09619011],[5.67172876,45.09642587],[5.67193564,45.09665605],[5.67215125,45.09688241],[5.67237553,45.09710406],[5.67260223,45.09732295]]}"
TRONROUT0000000008070809,"45.08034463,5.67893085",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67893085,45.08034463],[5.67906759,45.08004043],[5.67915461,45.07975996],[5.67926967,45.07929502]]}"
TRONROUT0000000008070812,"45.07793674,5.67944492",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67944492,45.07793674],[5.67945782,45.07772832],[5.67946682,45.07751819],[5.6794732,45.07730632],[5.67947569,45.07709274],[5.67947677,45.0768765],[5.679474,45.07665945],[5.67947246,45.07644146],[5.67947078,45.07622078],[5.67946775,45.07599833]]}"
TRONROUT0000000008070813,"45.07966029,5.67955293",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67955293,45.07966029],[5.6794897,45.07987983],[5.67942003,45.08009772],[5.67934777,45.08031478],[5.67925632,45.08055572],[5.67914342,45.08077375]]}"
TRONROUT0000000008072443,"45.07222918,5.67983135",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67983135,45.07222918],[5.67982952,45.07227066],[5.67982613,45.07230588]]}"
TRONROUT0000000008072447,"45.07220763,5.67964088",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67964088,45.07220763],[5.67968842,45.07187315],[5.67980816,45.07121441]]}"
TRONROUT0000000008067504,"45.11271263,5.68238191",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68238191,45.11271263],[5.68229738,45.11251556],[5.682209,45.11231769],[5.68211435,45.11212176],[5.68201339,45.11192689],[5.68190867,45.11173301],[5.68179636,45.11154021],[5.68167778,45.11134936],[5.68155044,45.11116143],[5.68141666,45.11097185],[5.68127657,45.11078333],[5.68112877,45.11059318],[5.68097636,45.11041306],[5.68081336,45.11022419],[5.68064925,45.11003894],[5.68048397,45.10985552],[5.68031737,45.10967124],[5.68014954,45.10948788],[5.67998176,45.10930542],[5.67981262,45.1091212],[5.6796473,45.10893688],[5.67948325,45.10875253],[5.67932292,45.10856629],[5.67917132,45.10837624],[5.67902722,45.1081833],[5.67888934,45.10798751],[5.67875514,45.10778893],[5.678627,45.1075839],[5.67851038,45.10738039],[5.67839618,45.10717412],[5.67828565,45.10696506],[5.67817636,45.10675507],[5.67806825,45.10654325],[5.67796264,45.10633047],[5.6778545,45.10611775],[5.6777463,45.10590413],[5.6776368,45.10568964],[5.67752857,45.10547512],[5.67741775,45.10525976],[5.67730689,45.1050435],[5.67719853,45.10482628],[5.67708881,45.10460729],[5.67697783,45.10438833],[5.67686544,45.1041667],[5.6767531,45.10394597],[5.6766394,45.10372347],[5.67652571,45.10350097],[5.67641066,45.1032767],[5.67629679,45.1030506],[5.67618165,45.10282454],[5.6760677,45.10259664],[5.67595244,45.10236787],[5.67583586,45.10213823],[5.67571937,45.10191039],[5.67560433,45.10168612],[5.67549191,45.10146359],[5.67537949,45.10124106],[5.67526585,45.10101946],[5.67515221,45.10079786],[5.67503734,45.10057719],[5.67491998,45.10035748],[5.67480011,45.10013874],[5.67467403,45.09992284],[5.67453536,45.09970995],[5.67439048,45.09949991],[5.67423675,45.09929098],[5.6740739,45.09907777],[5.67390518,45.09887461],[5.67372774,45.09867526],[5.67354145,45.09847702],[5.67335021,45.0982816],[5.67315152,45.09808997],[5.67295024,45.0978975],[5.67275435,45.0977112],[5.67255054,45.09751879],[5.67234804,45.09732725],[5.67214805,45.09713474],[5.67195614,45.09695195]]}"
TRONROUT0000000008072441,"45.07283567,5.67956163",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67956163,45.07283567],[5.67956485,45.07279686],[5.67959191,45.07256557],[5.67962829,45.07228992]]}"
TRONROUT0000000039536829,"45.07301329,5.67974305",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67974305,45.07301329],[5.67972324,45.07326332],[5.67970247,45.07351968],[5.67969391,45.07365953]]}"
TRONROUT0000000008030707,"45.20315399,5.77416659",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.77416659,45.20315399],[5.77405491,45.20313785],[5.77397914,45.20312622]]}"
TRONROUT0000000008030710,"45.2030268,5.77417301",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.77417301,45.2030268],[5.77406524,45.20301235],[5.77398693,45.20300079]]}"
TRONROUT0000000008030645,"45.20448803,5.7832295",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.7832295,45.20448803],[5.78329755,45.20449805],[5.78341191,45.20451682]]}"
TRONROUT0000000352110682,"45.20446923,5.78311641",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.78311641,45.20446923],[5.7832295,45.20448803]]}"
TRONROUT0000000008028105,"45.21070391,5.80680549",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.80680549,45.21070391],[5.80836375,45.21150175],[5.80917901,45.21194706],[5.80963704,45.21220854]]}"
TRONROUT0000000008025764,"45.21179074,5.80916095",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.80916095,45.21179074],[5.80961193,45.21203888],[5.80993489,45.21222537],[5.81067866,45.21266796],[5.81133477,45.21309113],[5.81145221,45.21317016]]}"
TRONROUT0000000352110681,"45.20391829,5.77955354",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.77955354,45.20391829],[5.779836,45.20395991],[5.78004023,45.20399176],[5.78035618,45.20404066],[5.78202562,45.20429369],[5.78299949,45.20445052],[5.78311641,45.20446923]]}"
TRONROUT0000000008030708,"45.20315399,5.77416659",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.77416659,45.20315399],[5.77423723,45.20316485],[5.77459913,45.20321532],[5.7753049,45.20331221],[5.77674235,45.20351432],[5.7784944,45.20376355],[5.77955354,45.20391829]]}"
TRONROUT0000000352110945,"45.2043449,5.78315226",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.78315226,45.2043449],[5.78321654,45.20435591],[5.78367018,45.20443109],[5.78371641,45.20443805],[5.78390528,45.20446848],[5.78446556,45.20456082],[5.78512476,45.20466872],[5.78590786,45.20480775],[5.78685175,45.20497611],[5.78783064,45.20515619],[5.78892577,45.2053667],[5.78901718,45.20538514],[5.7890905,45.20539863],[5.78979071,45.2055361],[5.79055938,45.20569168],[5.79085552,45.20575185],[5.79182025,45.20595388],[5.79312708,45.20624285],[5.7935576,45.2063393],[5.79457721,45.20656786],[5.79603007,45.20692161],[5.79733107,45.20724582],[5.79825113,45.20749666],[5.79911352,45.20774084],[5.79995804,45.20798455],[5.80057032,45.20817192],[5.80137726,45.20842828],[5.80277048,45.20891229],[5.80350792,45.20918029],[5.80392456,45.20930408]]}"
TRONROUT0000000008028101,"45.207628,5.79840302",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.79840302,45.207628],[5.79890611,45.20777307],[5.79968226,45.20800048],[5.80025585,45.20817891],[5.80035686,45.20821061],[5.80116925,45.20847404],[5.80195377,45.20874087],[5.8026688,45.20899413],[5.80319753,45.20919259],[5.80421536,45.20958689],[5.80430387,45.20962341],[5.80530244,45.21003981],[5.80628138,45.21047112],[5.80647954,45.21055894],[5.80662551,45.21062284]]}"
TRONROUT0000000352110739,"45.20582281,5.79082849",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.79082849,45.20582281],[5.79179066,45.2060249],[5.79296541,45.20627212],[5.79427116,45.20656471],[5.79543469,45.20684192],[5.79629746,45.20706899],[5.79679968,45.20719696],[5.79740359,45.20734491],[5.79809905,45.20753922],[5.79840302,45.207628]]}"
