ogc_fid,anne_maj,type,LaMetro,longueur
2295,2016.0,velodifficile,True,366.5310517750156
2266,2018.0,velodifficile,True,666.4579354355674
2274,2022.0,velodifficile,True,649.1472319260965
2211,2016.0,velodifficile,True,200.26055095551024
2410,2016.0,velodifficile,True,113.17826737928188
2401,2016.0,velodifficile,True,849.4652954880167
2431,2022.0,velodifficile,True,190.98521273791877
2383,2022.0,velodifficile,True,691.6916320644439
2344,2016.0,velodifficile,True,453.03074409941746
2343,2016.0,velodifficile,True,215.56731228714855
2338,2022.0,velodifficile,True,761.7895439419384
2327,2016.0,velodifficile,True,381.3965839832945
2335,2022.0,velodifficile,True,261.4284294234351
2324,2022.0,velodifficile,True,300.2903808503326
2310,2016.0,velodifficile,True,33.55901045543937
2525,2022.0,velodifficile,True,110.75681898623887
2514,2016.0,velodifficile,True,1610.2029490403925
2506,2022.0,velodifficile,True,368.1458132980053
2475,2022.0,velodifficile,True,220.9138863254627
2488,2016.0,velodifficile,True,445.24042097111527
2492,2016.0,velodifficile,True,129.6998245916186
2487,2016.0,velodifficile,True,656.422520454038
2485,2022.0,velodifficile,True,1727.9056338643536
2465,2022.0,velodifficile,True,429.7888161932325
1647,2022.0,velodifficile,True,637.1303858314104
2775,2021.0,velodifficile,True,723.6148459678462
2813,2022.0,velodifficile,True,372.47501203285697
2810,2021.0,velodifficile,True,673.4391660101778
1637,2022.0,velodifficile,True,620.1666999958435
1639,2022.0,velodifficile,True,160.73455363764756
1635,2022.0,velodifficile,True,332.7014612693836
