# Validation data for sensors in Grenoble, France
# https://aqicn.org/station/validation/@530863/
# Generated on 2025-11-27T08:24:22.259Z
# Hourly PM2.5 AQI data
time,522601,368140,183157,121567,80761,525991,495421,361837,66682,61684,189697,70084,525526,220114,502414,530863,74698,231595,188446,253609
2025-11-26T17:00:00.000Z,,0,1.7,0.6,6.18,2.33,1.25,4.4,4.07,4.5,1.8,4.3,,6.38,1,1.79,1,0,4.6
2025-11-14T02:00:00.000Z,,,3.3,0.84,,1.38,,,,2.78,2.58,,,4.79,,3.07,19.5,2.75,9
2025-11-14T14:00:00.000Z,3.33,0.1,,0.5,3.3,2.48,1.71,1.4,2,1.69,2.55,4.84,,3.42,5.83,2.55,4,3.84,
2025-11-17T19:00:00.000Z,1.2,0,1,0.35,1.49,1.02,0.25,1.12,1.09,3.08,1.13,1.54,0.8,3.88,0.75,0.6,1,3.5,2
2025-11-18T19:00:00.000Z,5.57,0,6.13,1.02,9.79,8.57,1.17,2.69,4.57,9.05,4.68,8.53,2.97,14.46,23,3.62,39.5,3,11.25
2025-11-22T00:00:00.000Z,4.6,0,5.53,0.73,,2.72,1.58,0.77,,4.97,4.22,,1.4,,,2.2,12,16,9
2025-11-14T00:00:00.000Z,5.1,0.1,3,1.08,,0.9,,3.04,,3.58,3.76,,,1.1,,2.95,8.5,3,8.5
2025-11-25T17:00:00.000Z,2.05,0,1.7,0.8,3.65,7.28,0.13,1.5,,3.1,1.37,3.19,1.2,,3.25,1.1,14,0,2.2
2025-11-13T19:00:00.000Z,2.42,0.1,2.58,0.9,3.04,1.52,,4.25,,2.94,2.3,3.33,,3.28,6,3.07,4,5.25,6.88
2025-11-16T08:00:00.000Z,6.2,0,6.68,0.8,6.8,8.09,,1.38,,5.06,4.43,7.8,3.03,9.07,8.09,3.84,7.33,1,10.25
2025-11-20T03:00:00.000Z,6.43,,6.65,0.84,,4.47,0.04,,,2.03,4.08,,2.3,6.19,,3.71,7.67,1,10.88
2025-11-23T02:00:00.000Z,7.6,,12.52,1.58,,2.64,2.67,,15.75,10.09,8.55,,4.28,22.1,,5.35,41,69.25,22.33
2025-11-14T06:00:00.000Z,2.63,0,,0.56,3.47,1.12,,1.3,,4.44,2.65,3.97,,1.8,5,2.24,5.33,2,7.25
2025-11-15T11:00:00.000Z,0.8,0.1,0.75,0.1,1.35,1.34,0.04,0.6,,0.92,1.15,0.93,,2,,0.8,1,0,0
2025-11-19T20:00:00.000Z,4.6,0.03,4.22,1.4,8.71,8.21,0.17,3.33,9.55,11.03,4.53,7.79,3.35,25.5,18.33,3.12,17.75,4,11.25
2025-11-25T05:00:00.000Z,1.73,0,1.33,0.3,,3.65,,0.4,,1.88,1.5,2.64,0.8,,,0.98,0,0,1.25
2025-11-23T05:00:00.000Z,7.9,0,11.18,1.95,,3,1.17,2.59,11.84,9.43,8.73,10.95,3.94,18.27,,5.18,15.5,19.33,25
2025-11-24T03:00:00.000Z,8.13,,3.3,1.6,,3,,,,2.09,2.15,,3.9,,,1.04,7,21.67,2.88
2025-11-14T04:00:00.000Z,3.07,0.04,,0.6,,1.19,,1.67,,3.68,2.72,,,5.35,,2.64,12.5,2.5,7.25
2025-11-18T00:00:00.000Z,1.3,0,0.93,0.4,,0.95,0.13,0.5,1.2,1.78,1.1,,0.9,5.1,,0.72,1,0,2
2025-11-20T20:00:00.000Z,2.2,0,1.4,0.65,3.85,5.71,27.04,2.28,1.92,4.15,1.51,3.2,1.2,6.85,3,0.92,2,1.25,4.25
2025-11-19T13:00:00.000Z,1.57,0.1,1.88,0.7,1.8,4.45,0.25,1.58,,2.83,1.88,2.37,2.08,7.43,13.75,1.66,76,1,3.75
2025-11-20T10:00:00.000Z,1,0,1.1,0.5,1.5,1.7,0.04,0.9,1.48,2.44,1.13,1.53,0.9,4.94,3.33,0.82,44.25,0,1
2025-11-22T15:00:00.000Z,6.07,0.1,7.18,0.9,13.65,4.13,4.75,1.99,8.43,8.39,5.7,9,2.38,,9.67,5.29,14.75,1.75,18
2025-11-22T16:00:00.000Z,6.33,0.1,7.22,1.15,13.72,4.4,4,2.6,9.13,8.75,5.93,9.09,2.55,,14.25,5.05,13,2.67,15.67
2025-11-13T11:00:00.000Z,1.6,0.1,2,0.32,,1.99,,1.1,,1.5,1.88,1.2,,,3.42,2.37,18.63,2.67,
2025-11-18T06:00:00.000Z,2.64,0,1.9,0.47,4.15,1.58,0.25,0.3,2.48,3.14,1.99,3.51,0.85,7.3,0.67,1.5,1.33,0,4.88
2025-11-18T22:00:00.000Z,6.9,0.1,8,1.47,11.27,7.08,1.17,2.05,,14.26,6.13,11.35,3.2,16.24,24.67,5.13,31.5,3.67,15.75
2025-11-19T11:00:00.000Z,3.34,0.1,3.9,0.68,3.64,4.23,0.08,1.75,,4.26,3.1,4.73,2.92,8.68,11.17,3.42,9,2,8.5
2025-11-24T07:00:00.000Z,0.43,0,0.6,0.63,6.5,0.5,,0.9,6.17,0.55,0.5,1.25,3.08,,1,0.43,0,0,1
2025-11-24T21:00:00.000Z,0.53,0,0.35,0.2,1.08,0.56,0.42,0.57,,2,0.4,1,1.27,,,0.25,1,61.25,0
2025-11-25T03:00:00.000Z,2.32,,1.74,0.32,,1.6,,,,1.2,1.88,,1,5.32,,0.97,0,2,2
2025-11-25T11:00:00.000Z,0.9,0,0.78,0.29,1.75,1.62,116.92,0.79,,1.7,0.85,1.57,0.6,3.96,1,0.7,0,0,0.5
2025-11-15T22:00:00.000Z,3.4,0.1,3.47,0.6,3.71,1.96,0.13,2.1,,6.62,3.38,5.02,,10.98,5.92,3.4,13.75,0.75,8
2025-11-16T11:00:00.000Z,6.27,0,6.93,0.65,10.48,4.51,76.41,1.2,3.88,3.29,2.83,5.67,3.2,9.31,12,3.69,6,1,10.25
2025-11-20T15:00:00.000Z,1.32,0.1,1.2,0.47,1.7,1.92,0.04,0.7,,2.54,1,1.6,0.59,5.3,,0.61,4,0,2
2025-11-23T06:00:00.000Z,7.73,0,10.75,2.35,11.91,3.95,0.5,2.58,20.88,7.83,8.5,11.34,4.05,18.48,27.75,4.87,16,11.67,24.33
2025-11-14T18:00:00.000Z,1.3,0.1,1.36,0.28,2.17,1.2,0.33,1.6,1.96,1.38,1.58,1.77,,,0.17,1.4,2,2,
2025-11-21T00:00:00.000Z,1.5,0,1.4,0.45,,2.58,0.08,1.13,1.83,1.89,1.5,,0.88,,,0.73,1,0,2.5
2025-11-21T23:00:00.000Z,4.37,0.1,4.9,0.93,,2.97,2.33,0.8,4.67,4.79,3.88,,1.47,,1,1.7,3,18.67,9
2025-11-27T07:00:00.000Z,3.83,0,4.1,0.85,10.42,3.45,2.17,1,4.64,5.1,3.47,5.9,2.1,,3.33,2.86,1.67,0,8.25
2025-11-13T15:00:00.000Z,1,0.2,0.93,0.21,,0.85,,2.08,,1.42,1.02,1.38,,,0.5,0.88,4.33,14,
2025-11-23T10:00:00.000Z,7.63,0.1,6.2,1.27,10.54,4.6,0.83,1.99,6.5,8.59,7.55,10.95,4.07,12.68,25.75,4.31,10.33,5.67,20
2025-11-24T08:00:00.000Z,0.5,0,0.7,0.38,7.82,0.3,,0.7,,0.53,0.44,1.88,1.1,,,0.5,0,0,1
2025-11-24T16:00:00.000Z,1.33,0,0.9,0.47,3.3,0.8,,0.4,,0.9,1.15,1.63,1.42,,6.33,0.72,5.33,17.67,2
2025-11-17T17:00:00.000Z,0.69,0,0.7,0.24,0.93,0.8,0.42,1.05,0.89,2.05,0.9,1.15,0.85,3.2,0.17,0.45,3.67,0,1
2025-11-18T12:00:00.000Z,3.2,0,2.91,0.6,4.36,2.94,1.42,0.5,3.85,3.8,3.05,3.96,2.08,8.62,4.5,2.27,8,0.75,6
2025-11-25T23:00:00.000Z,0.94,0,3.98,0.7,,5.97,,3.46,,1.44,2.8,,1.2,,30.84,2.17,11.75,0.67,0.75
2025-11-26T10:00:00.000Z,2.03,0,,0.43,5.33,4.08,,2.1,1.2,2.95,1.6,2.97,0.8,,5,0.88,0,0,2.75
2025-11-15T16:00:00.000Z,0.7,0.1,0.7,0.25,1.3,0.67,0.17,0.4,,1.72,0.8,1.05,,2.5,,0.6,44.25,0,0
2025-11-15T21:00:00.000Z,2.8,0.1,2.53,0.49,2.57,1.59,0.17,2.3,,15.72,3.97,3.53,,12.57,4,2.78,13.67,0,5.5
2025-11-15T23:00:00.000Z,3.35,0.1,3.3,0.73,,3.29,0.09,2,,6.4,2.95,,,7.93,5.75,2.89,11.33,1,7.75
2025-11-17T12:00:00.000Z,1.13,0,0.9,0.85,1.19,6.8,,1.44,0.85,2.38,0.98,1.8,1.2,2.94,11.84,0.72,5.84,0,0
2025-11-25T14:00:00.000Z,0.5,0,0.3,0.25,1.17,0.41,2.96,0.85,,1.48,0.6,1,0.4,,1,0.22,1.33,0,0
2025-11-13T18:00:00.000Z,2.2,0.1,2.34,0.77,2.8,1.1,,3.47,,3.39,1.8,3.43,,1,4.92,1.9,3,7.5,5.25
2025-11-16T04:00:00.000Z,2.4,0,2.3,0.5,,3.48,,1.4,,2.51,2.2,,,4.79,,1.78,30.5,1.25,5.38
2025-11-20T00:00:00.000Z,1.19,0,0.7,0.95,,5.85,0.04,2.6,2.04,1.77,0.9,,1.85,11.15,,0.43,4.33,1.67,1
2025-11-22T20:00:00.000Z,9.67,0,12.9,1.75,13.12,5.4,1.5,5.22,31.82,10.73,10,14.82,4.8,35.15,36.92,6.39,9,20.84,28
2025-11-14T23:00:00.000Z,1.3,0.1,1.4,0.3,,0.92,0.08,0.63,1.55,1.33,1.9,,,,,1,8,2.67,0
2025-11-23T04:00:00.000Z,7.2,0,11.67,1.85,,2.78,1.67,2.95,12.54,8.5,7.55,,3.7,18.91,,4.89,18,34.5,23
2025-11-24T13:00:00.000Z,0.5,0,0.79,0.3,0.89,0.31,,0.4,,0.64,0.63,0.9,1.35,,1.25,0.52,8,8,2
2025-11-13T08:00:00.000Z,2.83,0.1,2,0.88,5.2,1.36,0.13,1.4,,4.38,2.42,5.75,,,10.67,2.2,13.33,5,7.38
2025-11-13T14:00:00.000Z,0.93,0.1,0.8,0.25,,1.29,,1.45,,1.47,0.95,1.23,,0.99,0.5,0.81,5.67,5.33,
2025-11-24T04:00:00.000Z,0.4,0,0.3,0.7,,2.8,,2.47,,1.18,0.3,,2.19,,,0.2,5,10.67,0
2025-11-20T08:00:00.000Z,1.3,0,1.17,0.82,1.59,4.25,0.17,1.24,1.27,2.38,1.3,1.9,1.35,9.32,8,0.61,4.34,0,1.13
2025-11-24T18:00:00.000Z,2.1,0,1.63,0.6,15.58,4.76,,0.5,,8.09,1.5,2.4,2.38,,,1.4,36,15,4.25
2025-11-26T00:00:00.000Z,1.3,0,3.72,0.7,,5.95,,2.75,,1.67,2.33,,0.8,,,3.25,12.13,0,1
2025-11-13T22:00:00.000Z,4.1,0.1,2.5,1.17,4.5,0.8,0.17,4.05,,5.36,2.88,9.19,,1.2,4,2.48,8.67,3,10
2025-11-15T03:00:00.000Z,1.57,,1.63,0.3,,1.31,0.08,,3.7,1.3,2.3,,,,,1.35,52.5,0,0
2025-11-17T10:00:00.000Z,2.64,0,1.5,0.86,6.27,8.23,,2.4,7.79,3.12,1.89,3.45,1.91,6.14,12.84,1.09,10,0.75,1
2025-11-17T11:00:00.000Z,1.83,0,1.2,0.82,2.22,5.31,,1.8,1.1,2.01,1.27,2.7,1.45,4.85,14.09,0.8,42,0.25,1
2025-11-21T12:00:00.000Z,2.25,0.1,2.22,0.39,4.2,1.02,1.75,0.93,2.39,3.19,2.1,3.3,1.01,,3.84,1.09,48.75,0,4
2025-11-23T01:00:00.000Z,7.57,,12.55,1.6,,3.7,2.04,,21.67,8.63,8.48,,4.32,27.92,,6.21,42.25,42.75,23.33
2025-11-23T16:00:00.000Z,4.92,0.1,4.18,1.3,9.77,8.24,0.08,1.75,13.42,8.73,4.68,7.02,5.32,22.04,30.17,4.79,5.67,50.25,16.75
2025-11-23T18:00:00.000Z,9.93,0.1,10.4,1.3,13.73,10.84,0.04,3.2,12.38,9.48,8.13,14.98,9.07,,38,6.4,48.75,38.67,34
2025-11-14T16:00:00.000Z,1.5,0.1,1.37,0.3,2.49,1.67,1.33,1.45,1.8,1.51,1.58,2.1,,2.99,0.5,1.5,2.17,4,
2025-11-17T15:00:00.000Z,0.6,0,,0.2,0.83,1.2,0.04,1.15,0.62,1.15,0.7,0.81,0.68,2.7,,0.38,48,0,0
2025-11-19T12:00:00.000Z,2.58,0.1,2.38,0.65,2.67,4.35,0.08,2.01,,3.4,2.75,3.34,3.05,7.84,13.75,2.15,87,1.5,5.25
2025-11-20T06:00:00.000Z,1.8,0,5.82,0.98,4.27,4.79,0.09,1.02,3.47,2.25,3.53,2.1,1.4,18.37,13,2.95,6,1,3
2025-11-26T20:00:00.000Z,3,0,2.3,0.75,5.91,2.12,1.08,4.9,3.05,3.94,2.3,5.18,,4.82,1,1.83,2,16.67,6
2025-11-26T13:00:00.000Z,2.1,0,1.67,0.45,2.95,3.12,0.04,1.67,1.53,3.25,1.8,3.5,1,,3.67,1.64,4,0,4.5
2025-11-27T03:00:00.000Z,3.01,,2.92,0.63,,2.05,2,,,3.88,2.8,,1.33,,,2.13,1,1.67,6.5
2025-11-20T13:00:00.000Z,,0.09,0.93,0.4,1.5,1.13,0.08,0.52,,1.97,0.9,1.37,0.63,4.82,2,0.44,1,0,1
2025-11-16T09:00:00.000Z,6.19,0,6.32,0.75,6.79,6.32,,1.38,,4.47,3.75,6.97,2.6,8.98,14.42,3.62,7.33,1,8.75
2025-11-17T18:00:00.000Z,0.9,0,0.82,0.3,1.01,1.6,0.25,1,0.9,2.78,1.02,1.33,0.77,3.21,1.59,0.69,3.67,1,1
2025-11-23T08:00:00.000Z,7.84,0,9.75,1.65,10.48,6.53,0.08,2.53,8.77,6.5,7.6,11,4.62,16.88,38.75,4.7,13.75,6,22.33
2025-11-26T05:00:00.000Z,1.14,0,0.93,0.4,,1.27,,1.5,,1.27,1.05,2.32,0.3,,,0.55,0.67,0,0.88
2025-11-15T08:00:00.000Z,1.4,0.1,1.57,0.4,2.78,1.96,0.08,0.6,2.32,1.38,2,1.97,,3.35,0.75,1.38,5.17,0,0
2025-11-19T10:00:00.000Z,4.8,0.1,4.64,0.87,5.93,3.96,0.08,1.77,,6.95,3.57,7.05,2.83,7.94,11.83,3.88,8.5,1.75,13.75
2025-11-26T07:00:00.000Z,2.8,0,1.97,0.65,5.14,1.6,0.09,1.38,1.98,2.9,2.15,3.6,1.17,,3,1.25,0,0,4
2025-11-20T14:00:00.000Z,,0.1,1.1,0.3,1.63,1.13,0.08,0.5,0.5,2.92,0.94,1.39,0.63,4.85,1.75,0.4,15.25,0,1.25
2025-11-18T05:00:00.000Z,2.38,0,1.7,0.4,,1.29,0.13,0.3,2,2.44,1.85,3.22,0.85,7.2,,1.27,1,0,4
2025-11-25T06:00:00.000Z,1.83,0,1.6,0.3,4.36,3.53,,0.43,,2.19,1.5,3.26,0.9,,1,1.15,0.33,0,2
2025-11-21T07:00:00.000Z,3.6,0,2.9,0.5,3.66,3.6,0.25,0.82,2.65,4.07,2.49,3.67,1.2,,0,1.02,0,0,4.5
2025-11-15T17:00:00.000Z,1.49,0.1,,0.3,1.53,1.4,,0.6,,2.79,1.19,2.25,,5.7,1,1.2,186.5,0,0
2025-11-18T03:00:00.000Z,1.8,,1.2,0.4,,1,0.08,,1.4,2,1.38,,0.8,5.43,,0.92,1,0,2.75
2025-11-18T08:00:00.000Z,3.93,0,3.03,0.6,7.2,2,0.08,0.45,4.1,5.26,2.95,5.15,1.83,8.32,3,1.92,4,0.75,7
2025-11-18T21:00:00.000Z,7.24,0,6.85,1.35,13.44,9.28,1.42,1.94,15.63,14.6,5.25,10.85,3.28,19.9,23,4.77,16,2.67,17.63
2025-11-16T06:00:00.000Z,3.97,0.1,4.6,0.75,3.73,6.3,,1.4,,2.69,3.69,4.9,,5.75,6,3.03,19.75,1,8.25
2025-11-20T09:00:00.000Z,1.07,0,0.8,0.85,1.32,0.9,0.04,1.2,1.12,2.08,1.08,1.43,1.09,4.78,5.5,0.6,1.67,0,0.5
2025-11-25T02:00:00.000Z,2.3,,1.82,0.3,,1.55,,,,1.91,1.98,,0.9,,,0.84,0,5.67,2.25
2025-11-26T09:00:00.000Z,2.43,0,1.77,0.37,6.14,3.78,0.09,1.83,1.59,2.8,2,3.29,0.9,,5.67,1.33,0,0,3
2025-11-20T05:00:00.000Z,3.27,0,6.82,0.88,,4.67,0.04,1.17,,2.13,3.8,2.4,1.6,14.25,,3.68,6.33,1,10
2025-11-20T11:00:00.000Z,1,0,1.3,0.4,1.57,1.7,0.08,0.8,1.1,2.1,1.1,1.4,0.8,4.78,1,0.93,11,0,1.13
2025-11-22T23:00:00.000Z,8.23,0,13.21,1.75,15.9,4.07,2.13,5.13,22.54,12.05,9.35,,4.47,35.5,35.67,6.4,19.5,33,28.33
2025-11-24T05:00:00.000Z,0.4,0,0.2,0.4,,1.17,,1.79,,0.6,0.3,1.33,1.38,,,0.14,1,4.5,0
2025-11-13T13:00:00.000Z,0.7,0.1,0.9,0.25,,1.3,,0.8,,1.48,0.99,1.2,,,0.5,1.07,9.67,2.33,
2025-11-15T14:00:00.000Z,0.6,0.1,0.7,0.2,1,0.49,,0.4,,1.41,0.9,0.8,,1.99,,0.4,5.67,0,0
2025-11-15T15:00:00.000Z,0.6,0.1,0.6,0.2,1.1,0.49,,0.4,1.15,1.19,0.73,0.8,,2.2,0.5,0.5,45.75,0,0
2025-11-18T14:00:00.000Z,2.17,0,2.45,0.65,3.83,3.25,1.29,0.5,5.17,3.62,2.17,3.53,1.59,8.82,4,2.16,4,0.5,4.75
2025-11-15T05:00:00.000Z,2.33,0.1,2.4,0.32,,1.45,0.08,0.5,2.53,1.55,2.94,3.14,,,,1.95,24.25,0,0.5
2025-11-21T01:00:00.000Z,1.6,,1.3,0.4,,1.38,0.04,,1.57,1.93,1.42,,0.75,,,0.68,0.67,0,2.25
2025-11-22T13:00:00.000Z,6,0.3,6.8,0.6,9.93,3.55,4.33,1.85,6.25,8.44,5.36,9.25,2.47,,9.67,5.59,3.33,2.67,17
2025-11-26T11:00:00.000Z,1.87,0,1.5,0.4,3,4.19,0.08,1.9,1,3.19,1.73,3.44,0.86,,3.17,1.32,2,0,3
2025-11-16T20:00:00.000Z,12.7,0,15.95,0.9,23.85,2.4,0.13,3.8,12.79,7.15,8.65,18.4,3.96,15.74,7.83,9.69,10,49.25,17.75
2025-11-17T04:00:00.000Z,6.15,0,6.03,1.1,,3.72,0.13,2.33,10.28,4.14,2.72,,2.42,7,,4.63,12.33,3.67,6.75
2025-11-17T08:00:00.000Z,4.03,0,3.35,0.9,13.45,6.95,0.17,1.79,13.27,6.45,3.37,6.03,2.1,5.97,11,2.89,3,0.75,5
2025-11-24T23:00:00.000Z,0.75,0,0.7,0.3,,0.66,,0.4,,1.49,0.9,,0.7,,0.34,0.62,0,44.33,1
2025-11-21T16:00:00.000Z,,0.1,3.8,0.4,4.38,0.86,0.5,1,3.95,4.42,2.75,4.72,,,0.09,0.72,98.67,0,5.5
2025-11-16T13:00:00.000Z,2.38,0,2.63,0.3,3.08,3.5,14.21,1.1,4.72,2.05,1.5,2.9,2,4.77,7.75,1.36,3,33,2.5
2025-11-19T19:00:00.000Z,5.3,0,5.8,0.9,6.45,6.07,0.5,3.3,,7.89,4.24,10.72,3.32,26.83,9.33,4.33,37,3.84,19.38
2025-11-19T22:00:00.000Z,2.9,0.1,2.55,0.98,5.3,6.25,0.25,3.5,5.93,3.57,2.42,3.98,3.35,14.99,26.17,1.36,15,4.33,6.5
2025-11-25T13:00:00.000Z,0.5,0,0.68,0.3,1.58,1.62,14.46,1.15,,1.54,0.59,0.7,0.42,,0.5,0.65,0,0,0
2025-11-23T14:00:00.000Z,3.6,0.1,3.1,0.9,6.75,4.35,0.63,1.48,6.21,6.04,3,5.86,2.75,,21,4.05,6.33,44.25,11.25
2025-11-25T01:00:00.000Z,2.2,,1.41,0.38,,1.72,0.25,,,1.62,1.7,,0.82,,,0.77,0,13.67,2
2025-11-26T18:00:00.000Z,2.88,0,2.17,1.02,6.68,4.09,1.17,4.54,2.62,4.01,2.2,4.87,,5.44,1,1.88,3.33,0,5.75
2025-11-13T20:00:00.000Z,3.8,0.1,3.3,1,4.27,1.3,,4.29,,4.09,3.12,8.4,,2.35,3.67,3.92,20.63,4,10
2025-11-15T06:00:00.000Z,1.9,0.1,2.1,0.38,3.7,1.45,0.08,0.45,3,1.5,2.95,2.45,,3.83,1,1.65,7,0,0
2025-11-16T19:00:00.000Z,8.73,0,12.6,0.68,11.56,4.09,,3.05,14.2,5.82,6.35,12.97,3.38,16.83,7.67,6.32,8,48.75,17.25
2025-11-21T08:00:00.000Z,3.35,0,3.3,0.77,4.38,2.25,0.5,0.9,3.05,3.65,2.8,3.88,1.1,,,1.27,0,0,6.75
2025-11-19T18:00:00.000Z,4.88,0.05,4.53,0.95,7.7,5.63,0.71,3.3,20.52,12.33,4.28,7.18,3.3,19.85,17,3.24,211.5,3,13.5
2025-11-21T02:00:00.000Z,3,,2.3,0.4,,1.7,0.25,,1.52,2.17,1.75,,0.7,,,0.68,0,0,3.25
2025-11-25T09:00:00.000Z,0.47,0,0.38,0.55,1.94,3.2,,0.7,,1.68,0.5,0.84,0.75,4.2,9.33,0.6,0,0,0
2025-11-26T21:00:00.000Z,2.6,0,2.1,0.88,5.43,2.78,1.5,5.3,,3.23,2.13,4.25,,4.5,1,2.05,1.67,20.67,5.5
2025-11-21T15:00:00.000Z,3.33,0.1,3.13,0.47,4.14,0.9,0.5,1.1,3.65,3.8,2.45,4.07,1.05,,1,0.99,185.25,0,4.25
2025-11-23T03:00:00.000Z,6.43,,11.88,1.55,,3.44,2,,15.27,9.74,8.15,,3.88,18.88,,5.34,25.25,52,25
2025-11-27T01:00:00.000Z,2.63,,2.45,0.8,,1.67,1.83,,,3.44,2.5,,1.23,,,2.12,1,18.67,5.5
2025-11-27T06:00:00.000Z,3.7,0,3.13,0.77,10.43,3.35,1.5,0.88,4.93,4.9,2.92,5.01,1.38,,1,2.3,1,0,6.75
2025-11-15T07:00:00.000Z,1.8,0.1,1.83,0.49,3.5,1.65,0.08,0.55,2.7,1.44,2.7,2.45,,4.11,0.09,1.76,4,0,0
2025-11-16T10:00:00.000Z,1.2,0,3.97,0.75,1.53,7.15,1.96,1.3,2.65,1.67,3.06,1.9,2,10.32,15.34,2.81,5.33,1,1
2025-11-20T19:00:00.000Z,1.8,0,1.6,1,3.95,4.02,58.88,1.79,1.9,3.23,1.48,2.7,1.5,7.41,10.83,0.75,2.17,0,3
2025-11-20T22:00:00.000Z,2.2,0,1.7,0.57,1.79,3.56,2.38,1.6,2.1,3.57,1.42,2.8,1.1,,2,0.88,5.67,0,3.88
2025-11-19T00:00:00.000Z,7.93,0,9.13,1.35,,3.33,1.08,1.7,,12.15,6.3,,3.59,14.15,,4.55,201.38,4.75,17.75
2025-11-21T06:00:00.000Z,3.97,0,2.67,0.38,3.72,4.15,0.04,0.5,2.42,4.4,2,3.4,0.57,,1,0.64,0,0,3.25
2025-11-25T04:00:00.000Z,1.9,0,1.34,0.3,,2.45,,0.5,,1,1.5,,0.9,,,0.77,0,0.13,2
2025-11-19T01:00:00.000Z,7.69,,8,1.27,,7.71,1.33,,,10.82,6.03,,3.78,10.81,,4.84,159.25,5,17.5
2025-11-20T07:00:00.000Z,2,0,2,0.79,4.8,3.88,0.25,1.05,3.4,2.6,2.59,2.48,1.17,15.57,12.25,2.94,5,0.25,2.5
2025-11-15T20:00:00.000Z,2.57,0.1,2.38,0.65,2.3,1.96,0.08,2.65,,13.15,3.35,3.47,,9.07,5,3.28,44.25,0,6
2025-11-16T07:00:00.000Z,6.6,0,7.65,0.8,7.38,7.59,,1.45,,5.1,4.35,8.18,,9.08,7,3.65,9.84,1,10
2025-11-17T06:00:00.000Z,2.43,0,2.1,1.08,7.93,4.13,0.04,1.92,8.63,4.5,2,4.83,2,6.53,5.33,2.87,6,1.75,2.13
2025-11-18T18:00:00.000Z,5.03,0.1,5.28,0.97,8.57,9.7,1.33,1.9,,7.29,4.1,7.7,4.15,14.57,23.09,3.05,24.5,5,10.75
2025-11-14T21:00:00.000Z,1.3,0.1,1.25,0.2,2.22,0.92,0.17,0.9,1.81,1.42,1.6,1.58,,3.1,,1.07,11.67,3.67,
2025-11-19T21:00:00.000Z,5.83,0.1,5.94,1.13,8.52,7.74,0.25,3.55,13.2,8.59,5.43,8.82,3.97,21.42,24.83,3.79,13.75,4.67,17
2025-11-21T17:00:00.000Z,,0.1,4.18,0.52,6.65,1.4,0.75,0.9,4.55,4.54,2.82,4.56,,,,1.14,54.38,41.67,6.25
2025-11-20T23:00:00.000Z,1.5,0,1.4,0.7,,2.13,0.67,1.3,1.8,2.2,1.64,,0.98,,1.17,0.74,2,0,2.5
2025-11-22T19:00:00.000Z,8.05,0,9.7,1.88,18.33,3.91,1.58,5.99,17.93,8.9,7.93,11.81,4.88,34.35,38,5.47,8.67,35.33,20.33
2025-11-26T14:00:00.000Z,2.3,0,1.6,0.6,4.39,4.56,0.08,1.32,1.9,3.73,1.83,4.59,0.99,5.44,0.83,1.58,3.67,0,4
2025-11-21T19:00:00.000Z,,0.1,3.45,0.49,7.07,1.74,70.83,1.39,,4.42,3.17,5.14,,,3.75,1.88,27.75,38.71,7.25
2025-11-15T01:00:00.000Z,2.2,,2,0.28,,1.4,0.08,,3.85,1.69,3.03,,,,,1.72,25.5,0.67,0
2025-11-15T10:00:00.000Z,0.9,0.1,0.8,0.3,1.63,1.72,0.09,0.6,,1.04,1.2,1.23,,2.05,,0.8,1,0,0
2025-11-17T07:00:00.000Z,4.3,0,2.3,0.98,13.7,6.43,,2.1,8.76,6.04,3.1,5.99,2.63,6.96,3.75,2.03,4.67,1,4.5
2025-11-17T14:00:00.000Z,0.6,0,,0.57,0.65,1.55,0.08,1.1,0.6,1.21,0.7,1.1,0.77,2.35,7.42,0.3,42.5,0,0
2025-11-24T17:00:00.000Z,2.58,0,1.53,0.95,11.03,4.82,,0.46,,4.37,1.73,4.85,2.56,,,1.58,2,16,5
2025-11-25T22:00:00.000Z,1.67,0,5,0.65,4.43,4.13,,4.1,,1.94,1.75,1.42,1.67,,25,3.17,3,0.67,10
2025-11-27T05:00:00.000Z,3.3,0,3.05,0.7,,2.62,1.92,0.8,,4.03,2.64,5.28,1.3,,,2.17,1,0,5.25
2025-11-14T07:00:00.000Z,2.37,0.1,,0.63,3.15,1,0.09,1.45,0.7,3.89,1.98,3.68,,1.73,3.59,1.9,4,2,6.13
2025-11-19T02:00:00.000Z,6.1,,5.63,1.38,,6.55,1,,,8.72,3.92,,3.58,10.48,,4.05,186.25,5,14
2025-11-23T17:00:00.000Z,7.7,0.1,7.45,1.75,11.68,11.48,0.79,3.13,13.94,11.22,7.43,12.78,14.08,,37.33,5.46,36,43.38,29.33
2025-11-24T02:00:00.000Z,13.07,,9.52,1.69,,3.87,,,,4.23,7.3,,4.88,,,3.43,10,39,11.75
