# Sensor Grenoble, France (Citizen Science project sensor.community/13222)
# https://aqicn.org/station/@60685/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2022-08-25T00:00:00.000Z,0.8,4.87,1.69,1.1,3.25,1.104,418
2022-08-26T00:00:00.000Z,0.82,7.05,1.7,1.32,2.06,0.541,436
2022-08-27T00:00:00.000Z,1.9,5.6,3.47,2.9,4.08,0.784,369
2022-08-28T00:00:00.000Z,2.98,532.58,4.34,3.67,4.97,24.551,463
2022-08-29T00:00:00.000Z,1.67,112.05,4.2,3.2,4.8,5.665,459
2022-08-30T00:00:00.000Z,0.8,472.02,3.92,2.7,4.33,24.65,437
2022-08-31T00:00:00.000Z,1.6,292.92,2.99,2.33,4.13,16.945,432
2022-09-01T00:00:00.000Z,1.22,210.8,2.45,1.94,3.02,10.9,429
2022-09-02T00:00:00.000Z,1.57,490.15,3,2.6,3.5,27.765,459
2022-09-03T00:00:00.000Z,1.2,532.85,2.08,1.75,2.4,38.303,472
2022-09-04T00:00:00.000Z,0.85,290.64,1.85,1.4,2.2,16.583,413
2022-09-05T00:00:00.000Z,1.42,281.63,2.2,1.98,2.47,14.738,427
2022-09-06T00:00:00.000Z,0.72,247.42,1.98,1.7,2.41,11.284,476
2022-09-07T00:00:00.000Z,0.7,75.08,1.82,1.32,2.45,3.524,483
2022-09-08T00:00:00.000Z,0.2,118.22,0.9,0.6,1.4,6.974,422
2022-09-09T00:00:00.000Z,0.2,32.67,0.53,0.4,0.8,2.1,458
2022-09-10T00:00:00.000Z,0.1,73.59,0.5,0.35,0.7,4.134,475
2022-09-11T00:00:00.000Z,0.2,408.68,0.7,0.5,0.85,21.543,434
2022-09-12T00:00:00.000Z,0.3,253.05,0.78,0.6,1,12.308,427
2022-09-13T00:00:00.000Z,0.65,193.1,1.35,1.1,1.65,11.142,468
2022-09-14T00:00:00.000Z,0.4,104.32,2,1.5,2.72,6.844,454
2022-09-15T00:00:00.000Z,0.37,148.02,1.2,0.95,1.51,9.346,457
2022-09-16T00:00:00.000Z,0.4,79.2,1.45,1.2,1.72,4.246,459
2022-09-17T00:00:00.000Z,0.1,8.55,0.4,0.25,0.88,0.56,475
2022-09-18T00:00:00.000Z,0.2,220.33,0.6,0.47,0.75,13.722,469
2022-09-19T00:00:00.000Z,0.1,5.37,0.8,0.45,1.21,0.91,441
2022-09-20T00:00:00.000Z,0.3,3.08,1,0.8,1.32,0.407,431
2022-09-21T00:00:00.000Z,0.7,2.42,1.3,1.1,1.52,0.332,449
2022-09-22T00:00:00.000Z,0.68,9.98,1.65,1.2,2.08,0.75,447
2022-09-23T00:00:00.000Z,1,3.37,1.8,1.5,2.12,0.459,471
2022-09-24T00:00:00.000Z,0.6,8.77,2.33,1.3,4.9,1.868,475
2022-09-25T00:00:00.000Z,0.4,5.53,1.07,0.8,1.47,0.545,447
2022-09-26T00:00:00.000Z,0.7,3.6,1.5,1.2,1.85,0.481,453
2022-09-27T00:00:00.000Z,0.3,5.2,1.17,0.8,1.57,0.565,429
2022-09-28T00:00:00.000Z,0,24.12,1,0.78,1.45,1.316,460
2022-09-29T00:00:00.000Z,0,3.75,0.8,0.37,1.67,0.823,453
2022-09-30T00:00:00.000Z,0.8,6.1,1.8,1.37,2.69,1.151,436
2022-10-01T00:00:00.000Z,0.7,14.03,3.66,2.47,6.45,2.916,434
2022-10-02T00:00:00.000Z,0.3,17.62,3.33,1.05,8.44,4.219,383
2022-10-03T00:00:00.000Z,0.5,3.12,1.07,0.82,1.54,0.582,373
2022-10-04T00:00:00.000Z,0.98,9.8,2,1.45,2.7,0.966,395
2022-10-05T00:00:00.000Z,1.4,6.08,3.2,2.35,4.22,1.08,406
2022-10-06T00:00:00.000Z,1.2,8.83,3,2.06,4.72,1.38,413
2022-10-07T00:00:00.000Z,1.65,8.69,3.58,2.99,4.3,1.055,464
2022-10-08T00:00:00.000Z,1.27,8.58,5.2,2.54,6.61,2.037,493
2022-10-09T00:00:00.000Z,1.2,9,2.92,1.9,4.46,1.952,481
2022-10-10T00:00:00.000Z,0.56,9.25,2.52,1.95,5.14,2.241,420
2022-10-11T00:00:00.000Z,1.1,6.65,2.54,2.04,3.35,0.806,416
2022-10-12T00:00:00.000Z,2.42,8.4,4.05,3.45,4.53,0.852,430
2022-10-13T00:00:00.000Z,2.85,6.5,4.17,3.8,4.8,0.693,457
2022-10-14T00:00:00.000Z,1.98,9,4.8,4.05,5.5,1.23,447
2022-10-15T00:00:00.000Z,0.25,5.9,2.5,1.32,3.33,1.262,450
2022-10-16T00:00:00.000Z,0.6,8.58,1.6,1.13,2.1,0.991,360
2022-10-17T00:00:00.000Z,1.35,6.58,2.47,2,3,0.841,469
2022-10-18T00:00:00.000Z,1.9,10.75,4.01,2.83,5.12,1.461,330
2022-10-21T00:00:00.000Z,1.7,10.15,3.25,2.72,4.09,1.234,440
2022-10-22T00:00:00.000Z,0.28,9.3,1.11,0.8,1.65,0.894,448
2022-10-23T00:00:00.000Z,0.4,6.42,3.36,0.9,4.4,1.788,442
2022-10-24T00:00:00.000Z,0.88,6.9,3.27,1.99,4.8,1.468,477
2022-10-25T00:00:00.000Z,1,6.42,1.8,1.52,2.5,0.917,467
2022-10-26T00:00:00.000Z,1.27,6.28,3.3,2.54,4.15,1.067,481
2022-10-27T00:00:00.000Z,2.5,8.08,4.28,3.71,4.79,0.816,432
2022-10-28T00:00:00.000Z,2.83,8.83,4.55,4.08,5.89,1.188,456
2022-10-29T00:00:00.000Z,2.62,9.35,5.72,4.47,6.35,1.296,430
2022-10-30T00:00:00.000Z,3.67,15.05,5.09,4.65,5.65,1.186,413
2022-10-31T00:00:00.000Z,1.2,6.3,4.45,3.33,5.09,1.254,477
2022-11-01T00:00:00.000Z,1.3,8.19,3.37,2.6,4.33,1.193,450
2022-11-02T00:00:00.000Z,1.1,11.4,2.94,2.29,3.77,1.099,442
2022-11-03T00:00:00.000Z,0.2,8.4,3.5,3.05,4.65,1.618,447
2022-11-04T00:00:00.000Z,0.1,6.92,0.8,0.6,1.2,0.627,447
2022-11-05T00:00:00.000Z,0.2,6.58,1.22,0.7,1.9,1.373,453
2022-11-06T00:00:00.000Z,0.8,11.65,3.9,2.04,5.4,2.09,423
2022-11-07T00:00:00.000Z,1.07,29.57,3.33,2.15,5.4,2.886,443
2022-11-08T00:00:00.000Z,0.7,8.73,4.84,4.03,5.28,1.395,202
2022-11-09T00:00:00.000Z,0.3,13.45,2.29,0.6,6.6,3.453,335
2022-11-10T00:00:00.000Z,1.32,9.08,4.97,3.52,5.55,1.607,335
2022-11-11T00:00:00.000Z,1.12,7.85,3.83,3,5.03,1.463,431
2022-11-12T00:00:00.000Z,2.98,24.45,5.96,4.47,8.44,2.414,406
2022-11-13T00:00:00.000Z,6.7,17.3,12.05,9.83,13.6,2.294,379
2022-11-14T00:00:00.000Z,0.5,11.95,4.01,1.35,7.65,3.477,398
2022-11-15T00:00:00.000Z,1.3,9.19,3.98,3.47,4.92,1.191,423
2022-11-16T00:00:00.000Z,0.15,7.28,2.29,1.6,3.65,1.302,478
2022-11-17T00:00:00.000Z,0.53,19.1,2.33,1.57,3.17,1.31,455
2022-11-18T00:00:00.000Z,0,11.85,0.6,0.4,3.15,1.769,427
2022-11-19T00:00:00.000Z,0.33,6.62,1.77,1.05,2.7,1.165,471
2022-11-20T00:00:00.000Z,0.4,5.6,1.65,1.2,2.45,1.033,445
2022-11-21T00:00:00.000Z,0.1,9.05,3.7,1.9,4.45,1.714,443
2022-11-22T00:00:00.000Z,0.1,8.69,1.72,1.07,3.62,1.942,439
2022-11-23T00:00:00.000Z,2.2,7.55,4.33,3.82,5.05,0.996,472
2022-11-24T00:00:00.000Z,1.05,14,7.32,5.46,9.11,2.63,452
2022-11-25T00:00:00.000Z,0.4,10,3.22,2.02,4.97,1.814,454
2022-11-26T00:00:00.000Z,1,10.28,2.65,1.8,5.35,2.371,443
2022-11-27T00:00:00.000Z,2.2,14.38,6.05,4.46,9.56,3.265,449
2022-11-28T00:00:00.000Z,4.83,14.4,7.75,6.42,9.8,2.268,462
2022-11-29T00:00:00.000Z,0.03,11.5,2.61,0.4,5.49,3.435,436
2022-11-30T00:00:00.000Z,3.2,17.48,6.28,4.9,8.4,2.534,467
2022-12-01T00:00:00.000Z,3.25,24.57,7.87,6.08,9.36,2.448,405
2022-12-02T00:00:00.000Z,5.58,14.78,10.29,8.05,11.55,2.155,448
2022-12-03T00:00:00.000Z,8.75,17.27,12.45,10.63,13.55,1.721,475
2022-12-04T00:00:00.000Z,8.75,22.77,16.02,13.43,17.55,2.469,489
2022-12-05T00:00:00.000Z,1.98,23.47,10.43,8.39,13.98,4.637,485
2022-12-06T00:00:00.000Z,6.7,16.6,10.78,9.64,11.95,1.909,473
2022-12-07T00:00:00.000Z,6.5,13.88,9.27,8.55,10.28,1.452,434
2022-12-08T00:00:00.000Z,4.5,16.8,9.75,6.09,12.45,3.27,452
2022-12-09T00:00:00.000Z,1.62,20.6,5.03,3.18,12.44,4.757,401
2022-12-10T00:00:00.000Z,0.9,12.23,5.46,3.6,7.03,2.359,434
2022-12-11T00:00:00.000Z,3.98,19.35,9.36,7.88,11.05,2.679,432
2022-12-12T00:00:00.000Z,3.93,18.82,8.19,6.42,10.32,3.137,425
2022-12-13T00:00:00.000Z,6.7,19,13.69,11.22,15.48,2.826,426
2022-12-14T00:00:00.000Z,10.48,34.72,15.9,13.8,24.07,5.845,435
2022-12-15T00:00:00.000Z,0.3,22.5,10.68,9.52,12.18,3.354,434
2022-12-16T00:00:00.000Z,0.2,13.2,6.11,0.7,8.38,3.771,408
2022-12-17T00:00:00.000Z,8.98,24.52,13.22,12.13,14.29,1.913,397
2022-12-18T00:00:00.000Z,4.72,12.98,8.4,7.1,10.06,1.821,197
2022-12-19T00:00:00.000Z,0.2,6.78,1.2,0.4,3.37,1.887,399
2022-12-20T00:00:00.000Z,0.17,5.65,2.27,0.5,3.2,1.472,459
2022-12-21T00:00:00.000Z,2.2,18.02,5.34,3.79,7.82,2.656,440
2022-12-22T00:00:00.000Z,0.72,11.97,6.75,4.67,7.74,2.337,469
2022-12-23T00:00:00.000Z,0.7,13.38,5.53,3.22,9.19,3.463,341
2022-12-24T00:00:00.000Z,1.82,24.8,7.03,5.19,9.98,3.544,376
2022-12-25T00:00:00.000Z,2.87,15.45,7,5.65,8.97,2.517,441
2022-12-26T00:00:00.000Z,4.55,12.6,7,6.35,8.15,1.422,380
2022-12-27T00:00:00.000Z,3.98,19.1,7.87,6.3,14.1,4.226,450
2022-12-28T00:00:00.000Z,1.85,128.85,8.52,4.97,10.45,6.848,438
2022-12-29T00:00:00.000Z,2.27,15.08,4.71,3.42,7,2.375,478
2022-12-30T00:00:00.000Z,3.7,13.15,7.74,6.89,8.69,1.735,392
2022-12-31T00:00:00.000Z,1.4,9.98,4.42,2.6,6.85,2.307,299
2023-01-01T00:00:00.000Z,0.7,7.95,3.22,1.6,5.5,2.056,271
2023-01-02T00:00:00.000Z,0.7,13.25,2.04,1.4,3.2,1.972,436
2023-01-03T00:00:00.000Z,1.35,14.13,4.09,2.95,7.5,3.031,370
2023-01-04T00:00:00.000Z,3.25,14.25,6.85,5.35,8.5,2.725,364
2023-01-05T00:00:00.000Z,4.9,8,6.3,5.95,6.75,0.602,154
2023-01-06T00:00:00.000Z,6.67,8.55,7.65,7.4,7.84,0.444,12
2023-01-07T00:00:00.000Z,0.3,7.5,3.72,1.27,5.87,2.279,350
2023-01-08T00:00:00.000Z,0.8,8.18,4.78,3.42,5.92,1.584,175
2023-01-09T00:00:00.000Z,0,6.95,0.3,0.1,0.7,1.769,51
2023-01-11T00:00:00.000Z,6.92,7.9,7.13,6.99,7.49,0.362,8
2023-01-13T00:00:00.000Z,4.97,8.55,7.53,6.96,8.09,0.976,24
2023-01-14T00:00:00.000Z,1.7,12.58,6.15,4.41,7.86,2.44,316
2023-01-15T00:00:00.000Z,0,11.15,5.65,1.14,8,3.301,350
2023-01-16T00:00:00.000Z,0.1,15.13,1.38,0.33,4.12,3.77,346
2023-01-17T00:00:00.000Z,0.56,60.7,3.5,2.85,4.62,3.171,407
2023-01-18T00:00:00.000Z,0,8.3,1.8,0.65,2.7,1.264,234
2023-01-19T00:00:00.000Z,2.42,7.08,4.8,4.2,5.4,0.972,158
2023-01-20T00:00:00.000Z,1.22,6.28,2.7,2.1,3.4,0.973,387
2023-01-21T00:00:00.000Z,2.27,7.58,3.6,3,4.72,1.167,172
2023-01-22T00:00:00.000Z,2.58,9.69,4.34,3.98,5.04,1.481,165
2023-01-23T00:00:00.000Z,3.1,4.67,3.72,3.42,4,0.381,58
2023-01-27T00:00:00.000Z,4,14.65,9.41,8.73,10.57,1.528,180
2023-01-28T00:00:00.000Z,5.6,14.73,10.35,9.52,11.15,1.335,481
2023-01-29T00:00:00.000Z,8.73,19.07,12.73,10.6,14.73,2.398,485
2023-01-30T00:00:00.000Z,2.67,21.5,9.65,6.3,16.07,5.013,471
2023-01-31T00:00:00.000Z,2.65,16.52,11.83,8.23,12.93,3.136,311
2023-02-07T00:00:00.000Z,1.1,9.73,6.26,4.51,7.12,1.902,108
2023-02-08T00:00:00.000Z,3.08,24.1,10.77,8.75,12.54,2.751,340
2023-02-09T00:00:00.000Z,2.35,17.07,9.75,7.2,13.72,3.824,373
2023-02-10T00:00:00.000Z,5.55,16.05,9.35,8.44,10.92,2.287,444
2023-02-11T00:00:00.000Z,7.83,21.85,14.38,11.9,15.63,2.658,391
2023-02-12T00:00:00.000Z,8.27,20.9,13.48,12.39,15.89,2.352,288
2023-02-13T00:00:00.000Z,4.28,21.42,10.25,6.82,14.44,4.344,308
2023-02-14T00:00:00.000Z,3.6,14.07,7.64,5.72,9.6,2.213,350
2023-02-15T00:00:00.000Z,5.25,13.15,9,7.53,10.15,1.74,314
2023-02-16T00:00:00.000Z,3.5,14.18,7.62,5.74,9.38,2.323,321
2023-02-17T00:00:00.000Z,1.45,10.9,6.97,4.25,9.55,2.947,247
2023-02-18T00:00:00.000Z,0.6,9.63,5.33,1.78,6.74,2.456,384
2023-02-19T00:00:00.000Z,0.37,8.6,3.72,1.01,6.08,2.452,368
2023-02-20T00:00:00.000Z,1.52,8.35,4.4,2.97,4.86,1.329,432
2023-02-21T00:00:00.000Z,4.12,19.7,7.5,6.4,9.19,2.137,443
2023-02-22T00:00:00.000Z,5.47,26.4,17.27,14,20.14,4.251,366
2023-02-23T00:00:00.000Z,7.7,25.8,17.3,12.3,20.8,4.74,191
2023-02-24T00:00:00.000Z,1.7,15.53,8.35,3.87,12.54,4.431,389
2023-02-25T00:00:00.000Z,0.47,5.72,1.77,1.22,2.4,0.961,389
2023-02-26T00:00:00.000Z,0.4,3.83,1.2,0.78,1.82,0.678,465
2023-02-27T00:00:00.000Z,1.5,5.83,2.67,2.29,3.42,0.843,471
2023-02-28T00:00:00.000Z,3.75,10.05,7.19,6.53,7.85,0.965,382
2023-03-01T00:00:00.000Z,8.44,23.57,15.74,13.35,17.45,3.108,480
2023-03-02T00:00:00.000Z,8.25,26.77,21.05,18.48,22.57,3.095,461
2023-03-03T00:00:00.000Z,13.43,29.72,22.93,21.73,24.92,2.715,459
2023-03-04T00:00:00.000Z,21.6,38.75,27.15,24.87,30.02,3.664,482
2023-03-05T00:00:00.000Z,11.6,26.07,20.55,18.52,21.93,2.726,478
2023-03-06T00:00:00.000Z,5.33,51.28,18.73,8.77,21.83,7.853,476
2023-03-07T00:00:00.000Z,2.1,14.63,9.43,7.41,11.04,2.637,481
2023-03-08T00:00:00.000Z,1.3,17.6,5.5,4.53,7.78,3.686,489
2023-03-09T00:00:00.000Z,0.4,7.45,3.52,1.7,5.15,1.908,420
2023-03-10T00:00:00.000Z,0.1,2.8,0.72,0.42,1.22,0.482,493
2023-03-11T00:00:00.000Z,0.2,51.83,1.3,0.53,3.05,3.154,487
2023-03-12T00:00:00.000Z,0,5.6,2.17,0.4,2.85,1.307,455
2023-03-13T00:00:00.000Z,0,2.98,0.88,0.4,1.77,0.742,426
2023-03-14T00:00:00.000Z,0,10.19,0.4,0.2,2.08,1.298,294
2023-03-15T00:00:00.000Z,0.13,3.12,0.72,0.4,1.3,0.629,448
2023-03-16T00:00:00.000Z,0.33,9.43,1.6,1.04,2.06,1.162,449
2023-03-17T00:00:00.000Z,0.33,5,1.02,0.8,1.62,0.764,410
2023-03-18T00:00:00.000Z,0.93,8.25,3.37,1.46,4.99,2.045,329
2023-03-19T00:00:00.000Z,0.17,5.12,2.35,1.1,3.4,1.33,369
2023-03-20T00:00:00.000Z,0.1,5.2,1.22,0.9,2.17,0.948,401
2023-03-21T00:00:00.000Z,0.28,28.9,1.76,1.05,2.84,2.374,468
2023-03-22T00:00:00.000Z,0.2,3.72,1.6,0.8,2.2,0.843,431
2023-03-23T00:00:00.000Z,1.2,13.2,5.55,1.77,7.66,2.988,481
2023-03-24T00:00:00.000Z,0.5,11.38,2.8,1.79,5.41,2.609,444
2023-03-25T00:00:00.000Z,0.23,8.68,1.87,0.78,2.8,1.789,449
2023-03-26T00:00:00.000Z,0,3.9,1.2,0.56,2.08,0.901,435
2023-03-27T00:00:00.000Z,0,2.02,0.78,0.5,1.05,0.445,410
2023-03-28T00:00:00.000Z,0.5,5.37,1.22,0.85,1.95,0.668,470
2023-03-29T00:00:00.000Z,0.65,6.28,1.85,1.4,2.82,1.114,373
2023-03-30T00:00:00.000Z,0.47,6.28,2.2,1.4,3.47,1.129,436
2023-03-31T00:00:00.000Z,0.2,10.82,2.57,1.07,3.8,2.13,468
2023-04-01T00:00:00.000Z,0,2.92,0.95,0.5,1.25,0.513,432
2023-04-02T00:00:00.000Z,0,4.09,0.4,0.3,1.6,0.932,480
2023-04-03T00:00:00.000Z,0.2,3.65,1.27,0.7,1.67,0.551,473
2023-04-04T00:00:00.000Z,1.07,8.35,2.29,1.82,2.72,0.686,462
2023-04-05T00:00:00.000Z,1.37,4.3,2.4,2,2.8,0.553,465
2023-04-06T00:00:00.000Z,0.3,6.37,2.42,0.93,3.17,1.309,431
2023-04-07T00:00:00.000Z,0.2,9.73,1.3,0.9,2.1,0.962,402
2023-04-08T00:00:00.000Z,0.37,5.03,1.4,1,2.2,0.976,438
2023-04-09T00:00:00.000Z,0.55,4.58,1.42,1.02,2.08,0.761,470
2023-04-10T00:00:00.000Z,0.4,2.92,1.45,0.9,1.9,0.631,364
2023-04-11T00:00:00.000Z,0.28,4.05,1.32,0.8,1.75,0.629,446
2023-04-12T00:00:00.000Z,0.15,3.3,1.6,0.9,2.17,0.79,451
2023-04-13T00:00:00.000Z,0,3.55,0.6,0.4,1.35,0.636,474
2023-04-14T00:00:00.000Z,0.2,2.4,0.9,0.56,1.27,0.455,466
2023-04-15T00:00:00.000Z,0,2.98,0.5,0.28,0.93,0.504,464
2023-04-16T00:00:00.000Z,0.4,8.6,2.84,1.7,4.97,1.954,498
2023-04-17T00:00:00.000Z,1.05,7.17,3.86,2.86,5.54,1.585,472
2023-04-18T00:00:00.000Z,0.35,4.28,2.1,1.51,2.82,0.84,417
2023-04-19T00:00:00.000Z,0.4,6.72,1.8,1.22,2.6,0.955,390
2023-04-20T00:00:00.000Z,1.6,13.2,3.54,2.5,4.53,1.526,494
2023-04-21T00:00:00.000Z,0.5,12.5,1.52,1,3.9,3.024,443
2023-04-22T00:00:00.000Z,0.5,3.87,1.2,0.93,1.92,0.719,419
2023-04-23T00:00:00.000Z,0.2,7.6,3,1.54,4.4,1.744,317
2023-04-24T00:00:00.000Z,0.2,7.62,0.65,0.5,1,0.609,487
2023-04-25T00:00:00.000Z,0.6,2.5,1.23,1,1.57,0.383,490
2023-04-26T00:00:00.000Z,0.28,5.6,1.47,0.93,2,0.862,494
2023-04-27T00:00:00.000Z,0.2,14.75,1,0.6,1.67,1.442,490
2023-04-28T00:00:00.000Z,0.6,4.22,1.37,1.14,1.7,0.456,340
2023-04-29T00:00:00.000Z,0.23,6.4,1.6,1.05,2.1,0.855,442
2023-04-30T00:00:00.000Z,1.02,10.65,3.7,2.17,5.67,2.308,359
2023-05-01T00:00:00.000Z,0.2,12.93,2.92,1.67,6.78,3.544,463
2023-05-02T00:00:00.000Z,0.47,2.83,1.3,0.9,1.7,0.516,493
2023-05-03T00:00:00.000Z,0.9,7.92,1.9,1.5,2.7,0.978,342
2023-05-04T00:00:00.000Z,0.42,4.62,2.24,0.8,2.9,1.136,214
2023-05-05T00:00:00.000Z,0.42,4.08,1.14,0.82,1.6,0.525,309
2023-05-06T00:00:00.000Z,0.5,2.98,1.3,1.02,1.54,0.351,485
2023-05-07T00:00:00.000Z,0.1,2.72,0.9,0.7,1.2,0.387,384
2023-05-08T00:00:00.000Z,0.2,3.25,0.8,0.45,1.3,0.644,461
2023-05-09T00:00:00.000Z,0.05,3.25,0.85,0.6,1.2,0.506,482
2023-05-10T00:00:00.000Z,0.1,1.5,0.55,0.4,0.7,0.222,490
2023-05-11T00:00:00.000Z,0,2.1,0.53,0.35,0.75,0.296,466
2023-05-12T00:00:00.000Z,0.3,6.53,0.92,0.8,1.34,0.897,484
2023-05-13T00:00:00.000Z,0.03,5.15,0.6,0.4,1,0.679,439
2023-05-14T00:00:00.000Z,0.45,3.5,1.27,0.98,1.77,0.56,486
2023-05-15T00:00:00.000Z,1.2,7.22,3.87,2.8,4.83,1.416,484
2023-05-16T00:00:00.000Z,0.6,9.18,3.87,2.35,5.8,2.112,371
2023-05-17T00:00:00.000Z,0.4,33.33,1.02,0.8,1.55,1.657,484
2023-05-18T00:00:00.000Z,1.17,7.03,3.22,2.15,4.53,1.564,463
2023-05-19T00:00:00.000Z,2.4,12.33,5.6,3.5,6.39,1.727,489
2023-05-20T00:00:00.000Z,3.85,13.35,5.67,4.92,6.85,1.383,492
2023-05-21T00:00:00.000Z,3.3,8.98,6.03,5.28,7.03,1.215,482
2023-05-22T00:00:00.000Z,2.7,10.55,5.28,4.19,5.92,1.132,456
2023-05-23T00:00:00.000Z,3.02,19.55,10.08,4.16,14.33,5.204,493
2023-05-24T00:00:00.000Z,3.58,11.63,7.17,6.37,8,1.529,498
2023-05-25T00:00:00.000Z,1.4,8.35,3.5,2.77,4.42,1.363,460
2023-05-26T00:00:00.000Z,2.6,9.23,4.03,3.6,4.66,0.976,356
2023-05-27T00:00:00.000Z,3.22,6.65,4.9,4.34,5.4,0.676,396
2023-05-28T00:00:00.000Z,2.04,6.75,4.58,4.05,4.95,0.795,389
2023-05-29T00:00:00.000Z,2.02,10.75,3.7,3.22,4.37,0.841,408
2023-05-30T00:00:00.000Z,2.47,7.2,3.95,3.58,4.25,0.677,425
2023-05-31T00:00:00.000Z,1.37,5.72,3.15,2.67,4.09,0.929,304
2023-06-01T00:00:00.000Z,1.9,10.32,2.9,2.58,3.12,0.675,493
2023-06-02T00:00:00.000Z,1.8,38.88,3.83,3.27,4.45,2.734,491
2023-06-03T00:00:00.000Z,0.98,6.95,2.29,1.9,2.9,0.864,400
2023-06-04T00:00:00.000Z,0.78,7,2.08,1.62,2.4,0.615,479
2023-06-05T00:00:00.000Z,0.8,6.05,3.05,2.1,3.5,0.915,472
2023-06-06T00:00:00.000Z,2.8,7.47,3.77,3.5,4.2,0.589,281
2023-06-07T00:00:00.000Z,3.25,7.42,4.2,3.94,4.59,0.531,456
2023-06-08T00:00:00.000Z,2.17,6.87,4.3,3.79,4.8,0.799,341
2023-06-09T00:00:00.000Z,4.15,11.5,5.75,4.97,7.21,1.517,421
2023-06-10T00:00:00.000Z,0.8,7.33,2.06,1.26,4.34,1.676,464
2023-06-11T00:00:00.000Z,0.6,4.9,2.37,1.87,3,0.994,492
2023-06-12T00:00:00.000Z,1.1,6.65,2,1.6,2.42,0.653,499
2023-06-13T00:00:00.000Z,0.6,5.15,1.5,1.12,1.9,0.549,486
2023-06-14T00:00:00.000Z,0.9,4.65,2.4,1.9,2.98,0.738,446
2023-06-15T00:00:00.000Z,2.33,5.42,3.43,3.2,3.86,0.491,453
2023-06-16T00:00:00.000Z,1.9,6.05,3.3,2.74,4.05,0.874,436
2023-06-17T00:00:00.000Z,2.1,14.9,3.49,3.05,3.92,1.042,450
2023-06-18T00:00:00.000Z,2.8,8.19,4.47,3.7,5.05,0.834,449
2023-06-19T00:00:00.000Z,2.87,7.3,4,3.55,4.7,1.02,297
2023-06-20T00:00:00.000Z,3.3,8,5.22,4.25,5.9,0.958,410
2023-06-21T00:00:00.000Z,3.27,14.35,6.45,4.83,7.49,1.603,469
2023-06-22T00:00:00.000Z,0.5,7.17,3.12,1.98,5.15,1.615,426
2023-06-23T00:00:00.000Z,0.9,3.58,1.97,1.77,2.22,0.5,422
2023-06-24T00:00:00.000Z,1.75,7.15,2.87,2.62,3.2,0.766,441
2023-06-25T00:00:00.000Z,3.22,7.58,4.4,4.04,4.75,0.61,444
2023-06-26T00:00:00.000Z,2.72,11.7,5.12,4.28,5.75,1.077,412
2023-06-27T00:00:00.000Z,0.62,4.97,2.2,1.17,3.35,1.067,459
2023-06-28T00:00:00.000Z,0.8,2.6,1.57,1.32,1.8,0.325,463
2023-06-29T00:00:00.000Z,1.52,29.48,4.2,2.8,9.3,4.712,439
2023-06-30T00:00:00.000Z,0.85,14.05,3.65,2.24,9.52,3.981,413
2023-07-01T00:00:00.000Z,0.6,9.77,1.57,1.14,1.9,0.913,310
2023-07-02T00:00:00.000Z,1.82,11.7,4.3,3.3,7.26,2.622,465
2023-07-03T00:00:00.000Z,1.67,7.08,3.4,2.47,5.53,1.598,439
2023-07-04T00:00:00.000Z,0.5,31.15,1.6,0.98,2.69,2.092,348
2023-07-05T00:00:00.000Z,0.8,3.53,1.4,1.14,2.12,0.594,451
2023-07-06T00:00:00.000Z,0.9,3,1.5,1.3,1.72,0.297,225
2023-07-07T00:00:00.000Z,2.04,4.87,3.1,2.7,3.6,0.558,435
2023-07-08T00:00:00.000Z,2.42,4.5,3.1,2.9,3.42,0.398,281
2023-07-09T00:00:00.000Z,3,5.78,3.9,3.58,4.2,0.439,286
2023-07-10T00:00:00.000Z,3.42,5.92,4.5,4.2,4.97,0.484,286
2023-07-11T00:00:00.000Z,3.05,7.35,4.83,4.42,5.15,0.712,395
2023-07-12T00:00:00.000Z,2.02,11.1,4.45,3.95,4.97,1.188,450
2023-07-13T00:00:00.000Z,0.3,3.6,0.7,0.6,0.9,0.44,442
2023-07-14T00:00:00.000Z,0.82,2.62,1.5,1.25,1.8,0.35,415
2023-07-15T00:00:00.000Z,0.62,4.55,2.37,2.12,2.7,0.513,439
2023-07-16T00:00:00.000Z,0.4,2.12,1.1,0.9,1.37,0.339,470
2023-07-17T00:00:00.000Z,1.4,9.02,2.29,1.9,3.1,0.812,333
2023-07-18T00:00:00.000Z,3.4,7.4,4.5,4.15,5.03,0.637,444
2023-07-19T00:00:00.000Z,0.9,5.4,3.57,2.8,4.03,1.134,366
2023-07-20T00:00:00.000Z,0.68,2.35,1.35,1.17,1.7,0.365,461
2023-07-21T00:00:00.000Z,0.8,4.25,1.57,1.4,1.8,0.372,439
2023-07-22T00:00:00.000Z,0.8,9.33,1.7,1.25,2.02,0.81,435
2023-07-23T00:00:00.000Z,2.04,12.05,4.3,3.45,8.4,2.958,434
2023-07-24T00:00:00.000Z,0.9,7.35,4.51,3.92,5.25,1.176,462
2023-07-25T00:00:00.000Z,0.1,2.62,0.7,0.4,1.4,0.599,450
2023-07-26T00:00:00.000Z,0.2,3.8,0.8,0.6,1.02,0.376,456
2023-07-27T00:00:00.000Z,0.8,4.72,1.45,1.17,1.67,0.431,475
2023-07-28T00:00:00.000Z,0.75,4.42,2,1.65,2.6,0.719,486
2023-07-29T00:00:00.000Z,0.8,9.02,3.2,2.65,3.87,0.991,455
