plaspe_id,plaspe_type_nom,adresse,plaspe_barrette_id,plaspe_datecre,plaspe_peint_date,plaspe_arrete_num,plaspe_sign_horiz_etat,plaspe_sign_vert_etat,geo_point_2d
4481,PMR,"16 BIS Rue Paul Bourget",5998,20230621000000,,,"Bon Etat","Bon Etat","45.1778880990679,5.728139239596618"
274,PMR,"16 BIS Rue Paul Bourget",5998,20140428000000,,,"Bon Etat","Bon Etat","45.177904069190326,5.728102515834829"
4425,Livraison,"11 Rue Paul Janet",7596,20230613000000,,,"Bon Etat","Bon Etat","45.18164930591741,5.729671890254969"
4055,"Vélos électriques et trotinettes en libre-service","36 Avenue Doyen Louis Weil",2475,20230425000000,,,"Bon Etat",,"45.19345134484315,5.711949645939355"
896,Livraison,"20 Rue de Strasbourg",478,20230327000000,,,"Bon Etat","Bon Etat","45.18673031386165,5.731347661707745"
3865,Livraison,"11 Place Victor Hugo",611,20230405000000,,,"Bon Etat","Bon Etat","45.1884029805989,5.7248177813691425"
3864,Livraison,"11 Place Victor Hugo",611,20230405000000,,,"Bon Etat","Bon Etat","45.188437212039595,5.724879744306642"
3863,Livraison,"11 Place Victor Hugo",611,20230405000000,,,"Bon Etat","Bon Etat","45.18847303618296,5.724944590368336"
4044,"Vélos électriques et trotinettes en libre-service","48 Rue Pierre Sémard",2041,20230425000000,,,"Bon Etat",,"45.193022414505414,5.709171113180989"
2766,PMR,"5 Allée des Frênes",,20140417000000,,,"Bon Etat","Bon Etat","45.16075987635144,5.737007643170866"
3444,"Vélos électriques et trotinettes en libre-service","48 Rue Raspail",6121,20230214000000,,,"Bon Etat",,"45.18195108987522,5.705962881698548"
3924,"Vélos électriques et trotinettes en libre-service","2 Place Paul Mistral",741,20230407000000,,,"Bon Etat",,"45.18502745301982,5.7323709674383085"
1364,Livraison,"2 Place Paul Mistral",741,20120910000000,,,Dégradé,"Bon Etat","45.185078955106306,5.732326466985715"
3443,"Vélos électriques et trotinettes en libre-service","18 Rue Mozart",6120,20230214000000,,,"Bon Etat",,"45.18454675450841,5.709186824675951"
3435,"Vélos électriques et trotinettes en libre-service","51 Rue Marx Dormoy",4099,20230210000000,,,"Bon Etat",,"45.187436390230644,5.707602706163875"
3446,Livraison,"84 Rue Nicolas Chorier",6122,20230214000000,,,"Bon Etat","Bon Etat","45.18278864525739,5.706621236832929"
506,PMR,"2 Boulevard Maréchal Foch",4381,20230405000000,,,"Bon Etat","Bon Etat","45.18198747864161,5.726917998542997"
3642,"Transport de fond","11 Rue de la République",6595,20230320000000,,,Dégradé,Absent,"45.19056091053994,5.729474154695216"
3641,"Transport de fond","11 Rue de la République",6595,20230320000000,,,Dégradé,Absent,"45.190563908610976,5.729380566458937"
3640,PMR,"11 Rue de la République",6595,20230320000000,,,"Bon Etat","Bon Etat","45.19056624907217,5.729307504605712"
1023,PMR,"26 Avenue Jules Vallès",,20110928000000,,,,,"45.18414467627449,5.747378221560272"
109,PMR,"8 Rue Charles Testoud",6725,20080717000000,,,"Bon Etat","Bon Etat","45.18430731222293,5.71903940993214"
2548,PMR,"3 Rue Léon Sestier",3927,20131128000000,,,"Bon Etat","Bon Etat","45.18658217389304,5.705592378539646"
1386,Livraison,"174 Cours Berriat",6262,20120910000000,,,"Bon Etat","Bon Etat","45.18894706772607,5.704677353951314"
1025,Livraison,"11 Chemin Joseph Brun",,20110928000000,,,,,"45.18686943544864,5.745688591856471"
2604,PMR,"12 Rue René Vulliez",,20131219000000,,,Absent,"Bon Etat","45.16917664509466,5.7264943443339975"
4151,Livraison,"10 Place de la Gare",357,20230428000000,,,"Bon Etat","Bon Etat","45.191048245550995,5.715487429879165"
4134,Livraison,"12 Rue Barbillon",3401,20230427000000,,,"Bon Etat","Bon Etat","45.19075477706188,5.71669956012041"
4133,Livraison,"12 Rue Barbillon",3401,20230427000000,,,"Bon Etat","Bon Etat","45.19070332991776,5.716715740854414"
17,PMR,"12 Rue Barbillon",3401,20080717000000,,,"Bon Etat","Bon Etat","45.19062875310986,5.716738565844352"
13,PMR,"10 Rue Aristide Bergès",3411,20080717000000,,,"Bon Etat","Bon Etat","45.19172026373025,5.718421964202588"
811,Livraison,"27 Rue René Thomas",6213,20230227000000,,,Dégradé,"Bon Etat","45.189735965946916,5.7084034636108205"
69,PMR,"21 Rue Pierre Sémard",5615,20080717000000,,,"Bon Etat","Bon Etat","45.18956130578943,5.713100967451747"
992,PMR,"30 Rue des Trembles",,20110928000000,,,,,"45.165319535966006,5.729726707144073"
203,PMR,"4 Allée du Lys Rouge",5117,20080717000000,,,"Bon Etat","Bon Etat","45.17286954163652,5.7114068351993845"
568,PMR,"4 Allée du Lys Rouge",5116,,,,"Bon Etat","Bon Etat","45.172750943162086,5.711214285640658"
3436,"Vélos électriques et trotinettes en libre-service","7 Rue Barginet",6092,20230210000000,,,"Bon Etat",,"45.18595261850082,5.7070096612779935"
4053,PMR,"6 Rue Pierre Sémard",2047,20230425000000,,,Absent,"Bon Etat","45.18949478856718,5.713757864565556"
4052,Livraison,"6 Rue Pierre Sémard",2047,20230425000000,,,"Bon Etat","Bon Etat","45.18946176505492,5.713800624591661"
4051,Livraison,"6 Rue Pierre Sémard",2047,20230425000000,,,"Bon Etat","Bon Etat","45.18942919563257,5.713842796576988"
789,Livraison,"7 Place Firmin Gautier",6044,20230209000000,,,"Bon Etat","Bon Etat","45.190648753169555,5.711433833750379"
42,PMR,"7 Place Firmin Gautier",6044,20080717000000,,,"Bon Etat","Bon Etat","45.19070874761622,5.711442124875951"
200,PMR,"64 Rue Anatole France",1122,20080717000000,,,"Bon Etat","Bon Etat","45.17249179619711,5.708742903144715"
1,PMR,"50 Rue Abbé Grégoire",6989,20080717000000,,,"Bon Etat","Bon Etat","45.18631836806397,5.712252312258637"
3918,"Vélos électriques et trotinettes en libre-service","7 Rue de Belin",6095,20230407000000,,,"Bon Etat",,"45.184767427834736,5.705867808893835"
4198,Livraison,"17 Boulevard Gambetta",566,20230504000000,,,Dégradé,"Bon Etat","45.18985614073728,5.7222357119683105"
4197,Livraison,"17 Boulevard Gambetta",566,20230504000000,,,Dégradé,"Bon Etat","45.189813877133346,5.722264855016117"
125,PMR,"10 Rue Doudart de Lagrée",805,20080717000000,,,Dégradé,"Bon Etat","45.184360071862876,5.722357035770159"
1844,PMR,"4 BIS Rue Jean Veyrat",3554,20110101000000,,,Dégradé,"Bon Etat","45.18143372176584,5.713218811464327"
59,PMR,"4 BIS Rue Jean Veyrat",841,20080717000000,,,Dégradé,"Bon Etat","45.181142179325334,5.713374138618874"
1707,Autopartage,"20 Rue Général Ferrié",1315,20130531000000,,,"Bon Etat","Bon Etat","45.17863883536031,5.72387567784589"
1350,Livraison,"20 Rue Général Ferrié",1315,20120910000000,,,"Bon Etat","Bon Etat","45.17870547804334,5.723855428966012"
4451,"Vélos électriques et trotinettes en libre-service","2 Rue Gallice",4950,20230614000000,,,"Bon Etat",,"45.175374270434205,5.716169877361846"
1379,Livraison,"16 BIS Rue Ampère",4219,20120910000000,,,"Bon Etat","Bon Etat","45.18449769781266,5.705589579099669"
4024,PMR,"2 BIS Rue Ampère",4081,20230425000000,,,"Bon Etat","Bon Etat","45.18773683322605,5.70578028874419"
4016,PMR,"7 Square des Fusillés",4080,20230425000000,,,"Bon Etat","Bon Etat","45.18810429179171,5.7049507367656975"
4015,PMR,"7 Square des Fusillés",4079,20230425000000,,,"Bon Etat","Bon Etat","45.18820780809942,5.704886728215187"
3943,"Vélos électriques et trotinettes en libre-service","16 TER Rue Irvoy",4956,20230418000000,,,"Bon Etat",,"45.18151446597359,5.714343029820727"
2725,Livraison,"44 BIS Rue Alexandre Dumas",1080,20140204000000,,,Dégradé,"Bon Etat","45.17833880691119,5.705521707571043"
4447,Livraison,"3 Rue de Belledonne",7641,20230614000000,,,Dégradé,"Bon Etat","45.17841880763391,5.717614150472487"
4446,Livraison,"3 Rue de Belledonne",7641,20230614000000,,,Dégradé,"Bon Etat","45.17844346671714,5.717505322880712"
4445,Livraison,"3 Rue de Belledonne",7641,20230614000000,,,Dégradé,"Bon Etat","45.178462676194755,5.7174205455768865"
3958,"Vélos électriques et trotinettes en libre-service","23 Rue de New York",3521,20230418000000,,,"Bon Etat",,"45.18392389155483,5.714087272476819"
1611,PMR,"63 Rue Abbé Grégoire",6978,20130607000000,,,"Bon Etat","Bon Etat","45.183194118078255,5.71166598538479"
1372,Livraison,"11 Rue Élie Cartan",,20120910000000,,,,,"45.18032016876387,5.744007813658551"
3737,Livraison,"36 Boulevard Gambetta",800,20230328000000,,,"Bon Etat","Bon Etat","45.185445609771826,5.725028232938098"
3736,Livraison,"36 Boulevard Gambetta",800,20230328000000,,,"Bon Etat","Bon Etat","45.18547496450716,5.7250093656900924"
3735,Livraison,"36 Boulevard Gambetta",800,20230328000000,,,"Bon Etat","Bon Etat","45.18550534983039,5.7249898360269995"
134,Livraison,"36 Boulevard Gambetta",800,20080717000000,,,"Bon Etat","Bon Etat","45.18553600883602,5.724970130435728"
4137,PMR,"6 Chemin Pinal",3412,20230428000000,,,"Bon Etat","Bon Etat","45.191144401196794,5.71905750241849"
72,PMR,"6 Chemin Pinal",3412,20140616000000,,,"Bon Etat","Bon Etat","45.19114284798197,5.7191258173868444"
2384,PMR,"20 Rue Lucien Andrieux",,20130610000000,,,"Bon Etat","Bon Etat","45.16444263370962,5.720893642422013"
1438,PMR,"37 Rue des Violettes",4985,20140922000000,,,Dégradé,"Bon Etat","45.1793425890925,5.7080613264380995"
101,"Transport de fond","2 Cours Berriat",716,20140901000000,,,"Bon Etat","Bon Etat","45.18782464898619,5.72318706889175"
3797,"Vélos électriques et trotinettes en libre-service","2 Rue Thiers",721,20230403000000,,,"Bon Etat",,"45.18881469051578,5.722502287038832"
4110,Livraison,"25 Cours Jean Jaurès",4798,20230427000000,,,"Bon Etat","Bon Etat","45.18825143132788,5.719272061744242"
4109,Livraison,"25 Cours Jean Jaurès",4798,20230427000000,,,"Bon Etat","Bon Etat","45.18830431217844,5.719290240780002"
870,PMR,"17 Cours Jean Jaurès",7118,20140526000000,,,"Bon Etat","Bon Etat","45.18897325218716,5.719513217397739"
825,Livraison,"2 Rue Aubert Dubayet",6706,20230403000000,,,Dégradé,"Bon Etat","45.18609901536155,5.723881331978193"
909,Livraison,"61 Boulevard Maréchal Foch",5053,20110702000000,,,Dégradé,"Bon Etat","45.180280278954726,5.717084331167093"
1240,"Transport de fond","27 Cours Berriat",6837,20120405000000,,,Absent,"Bon Etat","45.18792330232464,5.7201855222290074"
2204,Autopartage,"92 Cours de la Libération et du Général de Gaulle",1187,20120601000000,,,"Bon Etat","Bon Etat","45.171320261586466,5.713188311995964"
4369,Livraison,"11 Avenue Alsace Lorraine",7429,20230516000000,,,"Bon Etat","Bon Etat","45.18909724516301,5.721852371802514"
1327,Livraison,"5 Cours de la Libération et du Général de Gaulle",3741,20120910000000,,,"Bon Etat","Bon Etat","45.1797533281047,5.716489691125014"
3933,Livraison,"2 Rue Commandant Rozan",685,20230417000000,,,"Bon Etat","Bon Etat","45.18102701403093,5.718504273657747"
3936,Livraison,"115 Cours Jean Jaurès",745,20230417000000,,,"Bon Etat","Bon Etat","45.181231027172245,5.716960065665948"
3935,PMR,"115 Cours Jean Jaurès",745,20230417000000,,,"Bon Etat","Bon Etat","45.18116803516735,5.716939332907217"
3583,"Vélos électriques et trotinettes en libre-service","2 Rue Dolomieu",1996,20230316000000,,,"Bon Etat",,"45.18842575569192,5.736133297876846"
1390,Livraison,"2 Avenue Doyen Louis Weil",7068,20120910000000,,,"Bon Etat","Bon Etat","45.1917187034586,5.712714222842087"
1484,Livraison,"7 Avenue Doyen Louis Weil",2482,20121109000000,,,"Bon Etat","Bon Etat","45.19199907733084,5.71247733728209"
4215,"Transport de fond","14 Rue de Palanka",7236,20230504000000,,,Dégradé,"Bon Etat","45.19051509681161,5.724611630295297"
5,Livraison,"46 Rue d'Alembert",6062,20080717000000,,,Dégradé,"Bon Etat","45.18744690711626,5.710990771379581"
3455,"Vélos électriques et trotinettes en libre-service","3 Rue Lindbergh",273,20230217000000,,,"Bon Etat",,"45.182552056268726,5.705731337723201"
22,PMR,"73 Cours Berriat",7033,20080717000000,,,"Bon Etat","Bon Etat","45.188245005673345,5.714600123700518"
3124,Livraison,"65 Cours Berriat",7031,20140601000000,,,Dégradé,Absent,"45.188201167122116,5.715349668712803"
288,PMR,"10 Rue de la Station Ponsard",,20080717000000,,,"Bon Etat","Bon Etat","45.17619527056911,5.7391586471853095"
3039,Autopartage,"5 Quai Stéphane Jay",540,20140923000000,,,"Bon Etat","Bon Etat","45.1930173325193,5.725478382872553"
4257,"Bornes de recharge électrique","5 Quai Stéphane Jay",540,20230509000000,,,"Bon Etat","Bon Etat","45.19304358590475,5.725590932389807"
4256,"Bornes de recharge électrique","5 Quai Stéphane Jay",540,20230509000000,,,"Bon Etat","Bon Etat","45.193032809866175,5.725544734927815"
4255,Autopartage,"5 Quai Stéphane Jay",540,20230509000000,,,"Bon Etat","Bon Etat","45.19300946302256,5.725444646076517"
4254,Autopartage,"5 Quai Stéphane Jay",540,20230509000000,,,"Bon Etat","Bon Etat","45.19302548490312,5.725513332469676"
1227,Consulat,"5 Quai Stéphane Jay",540,20150227000000,,,"Bon Etat","Bon Etat","45.19299010108282,5.72536164101383"
4258,"Vélos électriques et trotinettes en libre-service","5 Quai Stéphane Jay",540,20230509000000,,,"Bon Etat",,"45.193067960775075,5.725695429140644"
3862,Livraison,"1 Rue Béranger",620,20230405000000,,,"Bon Etat","Bon Etat","45.188011434667565,5.724143300462095"
3861,Livraison,"1 Rue Béranger",620,20230405000000,,,"Bon Etat","Bon Etat","45.18804538900584,5.724206390592071"
1206,Livraison,"1 Rue Béranger",620,20120404000000,,,"Bon Etat","Bon Etat","45.18807565634263,5.724262630068597"
1068,Livraison,"1 Rue Vicat",6620,20111003000000,,,Dégradé,"Bon Etat","45.18997971537247,5.728756631331307"
3684,PMR,"4 Place Vaucanson",501,20230322000000,,,"Bon Etat","Bon Etat","45.18827628978268,5.72768918296915"
3773,Autopartage,"4 Place Vaucanson",6688,20230403000000,,,"Bon Etat","Bon Etat","45.18840267906777,5.727893205011113"
3772,"Vélos électriques et trotinettes en libre-service","4 Place Vaucanson",6688,20230403000000,,,"Bon Etat",,"45.18843367349386,5.7279849046657425"
3683,Livraison,"2 Place Docteur Léon Martin",6625,20230322000000,,,Dégradé,"Bon Etat","45.188206003554754,5.727624151110664"
3682,Livraison,"2 Place Docteur Léon Martin",6625,20230322000000,,,Dégradé,"Bon Etat","45.18824918668746,5.727595301201735"
3894,Livraison,"1 Boulevard Agutte Sembat",6815,20230405000000,,,"Bon Etat","Bon Etat","45.18877271487416,5.7257934116650375"
3893,Livraison,"1 Boulevard Agutte Sembat",6815,20230405000000,,,"Bon Etat","Bon Etat","45.188723678073686,5.725850679895558"
3461,PMR,"2 BIS Rue Aimé Berey",6192,20230220000000,,,Dégradé,"Bon Etat","45.19089287411486,5.709589188692652"
214,PMR,"7 Rue Henri Moissan",1084,20080717000000,,,"Bon Etat","Bon Etat","45.179122025859,5.70660030427458"
3584,"Vélos électriques et trotinettes en libre-service","12 Rue des Dauphins",2804,20230316000000,,,"Bon Etat",,"45.187558360122345,5.737018584170528"
3585,Livraison,"8 Rue Mably",6553,20230316000000,,,"Bon Etat","Bon Etat","45.18869345259386,5.733459950106129"
2784,Livraison,"23 Rue de Turenne",3588,20140418000000,,,"Bon Etat","Bon Etat","45.18402206186168,5.720551997861764"
189,PMR,"23 Rue de Turenne",3588,20080717000000,,,"Bon Etat","Bon Etat","45.18398335146082,5.720492798170143"
1408,Livraison,"22 Cours Jean Jaurès",2419,20120914000000,,,"Bon Etat","Bon Etat","45.19064042304797,5.719712813068952"
4118,Livraison,"22 Cours Jean Jaurès",2419,20230427000000,,,"Bon Etat","Bon Etat","45.1904209666417,5.719640279416152"
4117,Livraison,"22 Cours Jean Jaurès",2419,20230427000000,,,"Bon Etat","Bon Etat","45.19047762884253,5.719659007073217"
4116,Livraison,"22 Cours Jean Jaurès",2419,20230427000000,,,"Bon Etat","Bon Etat","45.190531650839304,5.719676862141226"
4115,Livraison,"22 Cours Jean Jaurès",2419,20230427000000,,,"Bon Etat","Bon Etat","45.19058651600908,5.719694995926038"
205,PMR,"17 Rue Barral de Montferrat",1132,20080717000000,,,"Bon Etat","Bon Etat","45.17367859143744,5.7102785376443315"
988,PMR,"2 Rue Paul Helbronner",,20110928000000,,,,,"45.166123366487426,5.738446674897056"
299,PMR,"2 Rue Duguesclin",4998,20080717000000,,,"Bon Etat","Bon Etat","45.17999698412938,5.748245980372475"
1787,PMR,"30 Rue Lazare Carnot",2950,20120601000000,,,"Bon Etat","Bon Etat","45.18269469083256,5.724623665263601"
620,PMR,"10 Rue René Lesage",4391,,,,"Bon Etat","Bon Etat","45.169426728880445,5.720857029028978"
1049,Livraison,"36 Boulevard Maréchal Foch",728,20111003000000,,,"Bon Etat","Bon Etat","45.18093018790684,5.722459859407744"
4315,Autopartage,"51 Boulevard Maréchal Foch",831,20230512000000,,,"Bon Etat","Bon Etat","45.180316612009584,5.718904512453701"
4314,Autopartage,"51 Boulevard Maréchal Foch",831,20230512000000,,,"Bon Etat","Bon Etat","45.18031476164067,5.718871360917547"
4313,Autopartage,"51 Boulevard Maréchal Foch",831,20230512000000,,,"Bon Etat","Bon Etat","45.18031269163489,5.718834274534608"
4312,Autopartage,"51 Boulevard Maréchal Foch",831,20230512000000,,,"Bon Etat","Bon Etat","45.180310931165046,5.718802733993033"
4473,Livraison,"2 Rue Hippolyte Muller",5937,20230620000000,,,"Bon Etat","Bon Etat","45.176122232267424,5.725645818914601"
1805,PMR,"2 Rue Hippolyte Muller",5937,20130610000000,,,"Bon Etat","Bon Etat","45.176088292334846,5.7257900753904805"
1353,Livraison,"2 Rue Hippolyte Muller",5937,20120910000000,,,"Bon Etat","Bon Etat","45.17610901710148,5.725703708555738"
1626,Autopartage,"1 Place Jacqueline Marval",3590,20130610000000,,,Dégradé,Dégradé,"45.18449816037115,5.720911906776503"
1624,PMR,"1 Place Jacqueline Marval",3590,20130610000000,,,"Bon Etat","Bon Etat","45.18453384599684,5.720860685937389"
142,Livraison,"1 Place Jacqueline Marval",3590,20080717000000,,,"Bon Etat","Bon Etat","45.18456564983717,5.720815036680166"
4363,Livraison,"9 Avenue Alsace Lorraine",7426,20230516000000,,,"Bon Etat","Bon Etat","45.18904288465737,5.7222383927552665"
4371,Livraison,"14 Avenue Alsace Lorraine",7431,20230516000000,,,"Bon Etat","Bon Etat","45.189279081138494,5.721274427723905"
280,PMR,"44 Rue de Stalingrad",5528,20080717000000,,,"Bon Etat","Bon Etat","45.17876095551697,5.726032514700059"
1493,Livraison,"48 Rue de Stalingrad",5529,20121109000000,,,"Bon Etat","Bon Etat","45.17846619314234,5.725971003103875"
3448,Autopartage,"59 BIS Rue Nicolas Chorier",5232,20230215000000,,,Erroné,Dégradé,"45.18477623155127,5.709911897618854"
3324,Autopartage,"59 BIS Rue Nicolas Chorier",5232,20151005000000,,,Erroné,Dégradé,"45.18473413415017,5.709836672876695"
3964,Taxi,"8 Rue Alphonse Terray",4769,20230419000000,,,"Bon Etat","Bon Etat","45.18497282643434,5.7136952956076215"
3963,Taxi,"8 Rue Alphonse Terray",4769,20230419000000,,,"Bon Etat","Bon Etat","45.184975002028416,5.713657940970137"
3962,Taxi,"8 Rue Alphonse Terray",4769,20230419000000,,,"Bon Etat","Bon Etat","45.184977355407426,5.713617533553945"
3961,PMR,"8 Rue Alphonse Terray",4769,20230419000000,,,"Bon Etat","Bon Etat","45.18497962468085,5.71357856999065"
9,PMR,"8 Rue Alphonse Terray",4769,20080717000000,,,"Bon Etat","Bon Etat","45.18498243414894,5.71353033093356"
3426,PMR,"40 Rue des Trembles",4302,20160125000000,,,"Bon Etat","Bon Etat","45.165666439058,5.730561240704241"
3425,PMR,"40 Rue des Trembles",4303,20160125000000,,,"Bon Etat","Bon Etat","45.16560318908254,5.730542814684406"
3424,PMR,"40 Rue des Trembles",4304,20160125000000,,,"Bon Etat","Bon Etat","45.16548169737563,5.730515386349668"
1110,Livraison,"6 Rue Fantin Latour",6604,20111003000000,,,"Bon Etat","Bon Etat","45.187401045328016,5.7320996388855345"
1000,PMR,"57 Avenue Teisseire",,20110928000000,,,,,"45.168434368914326,5.743827449986712"
