barrette_id,barrette_place_nb_total,voie,barrette_type_nom,barrette_secteur_controle,barrette_zone_tarif,barrette_datecre,barrette_controle,barrette_sign_horiz_nom,barrette_peint_date,barrette_place_nb_active,geo_shape,geo_point_2d
3557,7.0,Rue Jean Prévost,Long,60.0,vert,20121004115611.0,1,Bon Etat,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7167675,45.183367],[5.7170307,45.1831025]]}","45.183234758868196,5.71689905347095"
3502,3.0,Rue du Dauphiné,Long,59.0,vert,20121004113234.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7153314,45.1848276],[5.7155165,45.1848187]]}","45.184823154118845,5.715423952822957"
3579,1.0,Rue Thiers,Long,11.0,violet,20121009092607.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7191617,45.1841884],[5.7191304,45.1841415]]}","45.184164997420226,5.719146060435499"
3580,3.0,Rue Thiers,Long,11.0,violet,20121009092611.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7193871,45.1844785],[5.7193085,45.1843597]]}","45.1844191215308,5.719347839385445"
3581,11.0,Rue Jean Baptiste Pradel,Long,11.0,violet,20121009092615.0,1,Bon Etat,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7197537,45.1848226],[5.7204446,45.1847384]]}","45.18478051487743,5.720099130585854"
3582,5.0,Rue Thiers,Long,11.0,violet,20121009092618.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7195895,45.1849397],[5.7197433,45.1851689]]}","45.18505433436853,5.719666367814849"
3583,4.0,Rue Thiers,Long,11.0,violet,20121009092621.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7198312,45.1851478],[5.719715,45.1849745]]}","45.18506114405154,5.719773132059337"
5224,,Avenue Jean Perrot,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7403112,45.1696676],[5.7403491,45.1695853]]}","45.169626469280885,5.740330163490226"
3585,5.0,Rue Thiers,Long,11.0,violet,20121009092629.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7199169,45.1854713],[5.719783,45.1852679]]}","45.185369610105894,5.719849920699668"
3586,6.0,Rue Thiers,Long,11.0,violet,20121009092632.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7198755,45.1852181],[5.7200349,45.1854588]]}","45.18533845247059,5.719955220147392"
3587,3.0,Rue de Turenne,Long,11.0,violet,20121009092635.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7206381,45.1841998],[5.7208086,45.184318]]}","45.184258870986966,5.720723367485162"
3588,9.0,Rue de Turenne,Long,11.0,violet,20121009092640.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7204793,45.1839745],[5.7208983,45.1842485]]}","45.184111513632814,5.720688797451725"
5226,,Allée des Romantiques,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7254657,45.1663065],[5.7254755,45.1660167]]}","45.16616158658964,5.725470577747191"
3590,6.0,Place Jacqueline Marval,Long,11.0,violet,20121009092647.0,1,Bon Etat,,0.0,"{""type"":""LineString"",""coordinates"":[[5.720932,45.1844841],[5.7206617,45.1846725]]}","45.184578295384796,5.7207968856869655"
3591,4.0,Place Jacqueline Marval,Long,11.0,violet,20121009092650.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7211604,45.1846528],[5.7209591,45.1847714]]}","45.184712126829055,5.721059760517319"
3593,2.0,Rue de Turenne,Long,11.0,violet,20121009092656.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7213093,45.184549],[5.7211929,45.1844646]]}","45.1845067885154,5.721251103866869"
3594,5.0,Rue de Turenne,Long,11.0,violet,20121009092659.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7212855,45.1846615],[5.7215126,45.18484]]}","45.18475076320582,5.721399047015235"
3595,9.0,Rue de Turenne,Long,11.0,violet,20121009092702.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7215119,45.1847006],[5.7218771,45.1849955],[5.7218992,45.1850123]]}","45.18490282826398,5.721762727263831"
3596,7.0,Rue de Turenne,Long,11.0,violet,20121009092704.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7216725,45.1849724],[5.7219866,45.185225]]}","45.18509866830679,5.721829576809487"
3597,17.0,Rue Pierre Arthaud,Long,11.0,violet,20121009092707.0,1,Dégradé,,14.0,"{""type"":""LineString"",""coordinates"":[[5.7207232,45.1854567],[5.7215546,45.1849564]]}","45.18520653976401,5.721138898770503"
3598,3.0,Rue Paul Dijon,Long,11.0,violet,20121009092713.0,1,,,0.5,"{""type"":""LineString"",""coordinates"":[[5.7207828,45.1849054],[5.720731,45.185015]]}","45.18496019959542,5.7207569148731565"
5227,,Allée des Romantiques,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7254802,45.1658969],[5.725489,45.1656168]]}","45.165756847114764,5.725484625800091"
5228,,Rue Jean Giono,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7192336,45.1755364],[5.7191843,45.1753817]]}","45.17545905038328,5.719208959805732"
5229,,Rue Jean Giono,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7190994,45.175126],[5.7190682,45.1750264]]}","45.17507620620361,5.719083797971975"
5230,,Rue John Kennedy,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7186295,45.1758],[5.7186814,45.1759439]]}","45.175871979305526,5.718655450447782"
5232,8.0,Rue Nicolas Chorier,Long,67.0,vert,20080717000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7095808,45.184583],[5.7096911,45.1846527],[5.7100053,45.1848285]]}","45.1846880643204,5.709759062676238"
3601,1.0,Rue Paul Dijon,Long,11.0,violet,20121009092723.0,1,Erroné,,0.0,"{""type"":""LineString"",""coordinates"":[[5.720662,45.1849283],[5.7206808,45.1848872]]}","45.184907712104405,5.720671400515645"
3602,9.0,Rue Condorcet,Long,11.0,violet,20121009092729.0,1,Bon Etat,,9.0,"{""type"":""LineString"",""coordinates"":[[5.7186413,45.1858736],[5.7192423,45.1857976]]}","45.18583558199579,5.71894177332954"
3604,7.0,Rue Condorcet,Long,11.0,violet,20121009092737.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7214966,45.1854596],[5.7219375,45.1854067]]}","45.185433163214924,5.721717030156679"
5233,5.0,Rue Nicolas Chorier,Long,67.0,vert,20080717000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7088417,45.1841256],[5.7085836,45.1839637]]}","45.184044666077206,5.708712657546626"
3620,4.0,Rue Thiers,Long,34.0,violet,20121009165533.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7203824,45.1859947],[5.7202521,45.1858064]]}","45.185900587544154,5.720317233136722"
3621,7.0,Rue Thiers,Long,34.0,violet,20121009165536.0,1,Erroné,,3.5,"{""type"":""LineString"",""coordinates"":[[5.7205562,45.1863681],[5.7203614,45.1860805]]}","45.18622433872205,5.720458814593092"
3622,8.0,Rue Thiers,Long,34.0,violet,20121009165540.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7207406,45.1865385],[5.7205301,45.1862089]]}","45.18637372357251,5.720635342206265"
3624,4.0,Rue des Bergers,Long,34.0,violet,20121009165548.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7190665,45.1871542],[5.7193217,45.1870599]]}","45.18710701958075,5.719194124860888"
3625,4.0,Rue des Bergers,Long,34.0,violet,20121009165551.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7191078,45.1871951],[5.7193667,45.1871005]]}","45.18714780446497,5.719237279730383"
3626,9.0,Rue Génissieu,Long,34.0,violet,20121009165555.0,1,Bon Etat,,9.0,"{""type"":""LineString"",""coordinates"":[[5.7192293,45.1876252],[5.719528,45.1875138],[5.7196403,45.1874722],[5.7197466,45.1874313]]}","45.18751058263643,5.719536044031924"
3627,4.0,Rue Thiers,Long,34.0,violet,20121009165558.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7210189,45.1869355],[5.7208921,45.1867464]]}","45.1868409466585,5.720955503001324"
3628,6.0,Rue Thiers,Long,34.0,violet,20121009165601.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7209511,45.1869509],[5.720773,45.1866947]]}","45.18682279651064,5.720862086520274"
3459,4.0,Rue Abbé Grégoire,Long,60.0,vert,,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7112609,45.1814435],[5.7112191,45.181237]]}","45.18134023256343,5.711239991277036"
3461,4.0,Rue d'Alembert,Long,67.0,vert,20230209000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7104412,45.1820812],[5.7104193,45.1818699]]}","45.18197555582786,5.710430283531542"
3629,3.0,Rue Thiers,Long,34.0,violet,20121009165606.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7204913,45.186161],[5.7204075,45.1860375]]}","45.186099250583496,5.7204493886871575"
3630,7.0,Rue Génissieu,Long,34.0,violet,20121009165613.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7215347,45.1867909],[5.7210879,45.1869418]]}","45.18686637576871,5.721311309764697"
3633,6.0,Rue Génissieu,Long,34.0,violet,20121009165624.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.722195,45.1865803],[5.7225393,45.1864635]]}","45.18652189683152,5.722367157660611"
3699,2.0,Rue de Belledonne,Long,66.0,globale,20121024102617.0,1,Absent,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7163006,45.1788131],[5.7164416,45.1787792]]}","45.178796152750344,5.716371125101609"
3700,25.0,Avenue Rhin et Danube,Long,66.0,globale,20121024102658.0,0,,,25.0,"{""type"":""LineString"",""coordinates"":[[5.705016,45.1739499],[5.7049516,45.1728382]]}","45.173394052961925,5.704983807286867"
3701,20.0,Rue des Eaux Claires,Long,66.0,globale,20121024102735.0,0,,,19.0,"{""type"":""LineString"",""coordinates"":[[5.7068695,45.1740992],[5.7083048,45.1746919]]}","45.17439553958343,5.707587126774994"
5236,,Rue Duguesclin,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7454268,45.1796556],[5.7455987,45.17967]]}","45.179662806401595,5.745512760895608"
3703,28.0,Rue Barral de Montferrat,Long,66.0,globale,20121024102907.0,0,,,28.0,"{""type"":""LineString"",""coordinates"":[[5.7103026,45.1745862],[5.7101408,45.1732943]]}","45.17394023632902,5.710221727947328"
3704,2.0,Rue Guynemer,Long,66.0,globale,20121024102959.0,1,Absent,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7102342,45.176301],[5.7103494,45.1762639]]}","45.17628245732199,5.710291800435292"
5237,,Rue Duguesclin,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.745724,45.1796898],[5.7461011,45.1797217]]}","45.179705729716815,5.745912567455276"
3706,7.0,Rue André Rivoire,Long,62.0,vert,20121024103056.0,1,Bon Etat,,7.0,"{""type"":""LineString"",""coordinates"":[[5.713642,45.1780111],[5.7138,45.1783399]]}","45.17817547792394,5.71372098470472"
5238,,Rue du Village,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7280378,45.1642754],[5.7283306,45.1642818]]}","45.164278629209704,5.72818419145314"
5240,,Rue du Village,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7283407,45.1641195],[5.7280932,45.1641139]]}","45.164116682360245,5.728216955668353"
3709,4.0,Avenue Rhin et Danube,Long,66.0,globale,20121024103221.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7054668,45.1791302],[5.7054554,45.1789401]]}","45.17903518052296,5.705461078380741"
3710,10.0,Rue Marbeuf,Long,66.0,globale,20121024103243.0,1,Absent,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7079461,45.1793411],[5.7077506,45.1789042]]}","45.17912263370208,5.7078483508429745"
3711,7.0,Rue Marbeuf,Long,66.0,globale,20121024103255.0,0,,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7076837,45.1787679],[5.7074852,45.1783469]]}","45.17855739755554,5.707584423223517"
5243,,Boulevard Clemenceau,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7418087,45.1850285],[5.7421747,45.1852568]]}","45.18514262609288,5.741991679818022"
5244,,Boulevard Clemenceau,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7414095,45.1847636],[5.7415593,45.1848562]]}","45.184809897722005,5.741484385319032"
3712,5.0,Rue Marbeuf,Long,66.0,globale,20121024103319.0,1,Absent,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7070218,45.1771689],[5.7069525,45.1769496]]}","45.17705922386314,5.706987135700564"
3713,10.0,Rue Marbeuf,Long,66.0,globale,20121024103330.0,1,Absent,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7070674,45.1769861],[5.7069208,45.1765168]]}","45.176751437457625,5.706994123829655"
3714,10.0,Rue Roger Ronserail,Long,66.0,globale,20121024103407.0,0,,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7086164,45.1754584],[5.7068401,45.175758]]}","45.17560821733929,5.707728225066543"
3715,4.0,Cours de la Libération et du Général de Gaulle,Long,66.0,globale,20121024103434.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7149501,45.1751658],[5.7148813,45.174965]]}","45.175065435387495,5.714915679357873"
3716,16.0,Cours de la Libération et du Général de Gaulle,Long,66.0,globale,20121024103445.0,1,Bon Etat,,16.0,"{""type"":""LineString"",""coordinates"":[[5.7148135,45.1749818],[5.7150519,45.1756843]]}","45.1753330604607,5.7149327157902565"
3717,14.0,Cours de la Libération et du Général de Gaulle,Long,66.0,globale,20121024103511.0,0,,,14.0,"{""type"":""LineString"",""coordinates"":[[5.7141712,45.1729022],[5.7144667,45.173792]]}","45.17334708611993,5.7143189859401655"
3718,24.0,Rue des Eaux Claires,Long,66.0,globale,20121024103612.0,0,,,24.0,"{""type"":""LineString"",""coordinates"":[[5.7052939,45.1740354],[5.7067042,45.1740016]]}","45.17401853268876,5.705999037406501"
3719,23.0,Rue Docteur Schweitzer,Long,66.0,globale,20121024103629.0,0,,,23.0,"{""type"":""LineString"",""coordinates"":[[5.7078627,45.1735299],[5.7079473,45.1737253],[5.7082749,45.1744368]]}","45.1738973191549,5.708028286330603"
3720,2.0,Rue Anatole France,Long,66.0,globale,20121024103653.0,0,,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7088398,45.1724128],[5.7091318,45.1725063]]}","45.17245953289893,5.7089857876556875"
3722,11.0,Rue Anatole France,Long,66.0,globale,20121024103719.0,0,,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7102235,45.1728725],[5.710355,45.1729271]]}","45.17289982605454,5.7102892313882165"
3779,2.0,Rue Docteur Hermite,Long,52.0,vert,20230424000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7083434,45.1817329],[5.7084883,45.1817296]]}","45.18173122487733,5.708415878077586"
3780,7.0,Rue Docteur Hermite,Long,52.0,vert,20230424000000.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7093586,45.1817114],[5.7089068,45.1817223]]}","45.18171682015141,5.709132707451544"
3781,6.0,Rue Docteur Hermite,Long,52.0,vert,20230424000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7090174,45.1817692],[5.7094759,45.1817555]]}","45.18176239244653,5.709246671262101"
3499,7.0,Rue Alphonse Terray,Long,59.0,vert,20121004105927.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7147583,45.1848143],[5.7152017,45.1847892]]}","45.184801742210595,5.714979981036934"
3639,6.0,Rue Anatole France,Long,66.0,globale,20120101000000.0,0,,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7071511,45.1723296],[5.7074996,45.1723108]]}","45.17232021442038,5.707325356593056"
3640,8.0,Rue Docteur Schweitzer,Long,66.0,globale,20120101000000.0,0,,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7077915,45.1725032],[5.7078329,45.1727285],[5.7078702,45.1729112]]}","45.17271430085114,5.707831509528422"
3641,11.0,Rue Anatole France,Long,66.0,globale,20120101000000.0,0,,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7075545,45.1723047],[5.7083121,45.1722692]]}","45.172286937446465,5.707933298513725"
3659,12.0,Rue Aimé Césaire,Épis,66.0,globale,20120101000000.0,0,,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7066286,45.1725689],[5.7066495,45.1728549]]}","45.17271191581247,5.706639048229047"
3660,8.0,Rue Aimé Césaire,Long,66.0,globale,20120101000000.0,0,,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7067565,45.1725421],[5.7067727,45.1728797]]}","45.17271087830455,5.706764571077947"
3661,15.0,Rue Martin Luther King,Long,66.0,globale,20120101000000.0,0,,,15.0,"{""type"":""LineString"",""coordinates"":[[5.7068378,45.1730012],[5.7076619,45.1729795]]}","45.17299036326834,5.707249810482367"
3665,4.0,Rue des Eaux Claires,Long,66.0,globale,20120101000000.0,0,,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7086872,45.1753651],[5.7085839,45.1751234]]}","45.175244244955124,5.708635559088218"
4468,,Chemin de la Blanchisserie,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7466953,45.1845586],[5.7468772,45.183481]]}","45.184019811994794,5.746786215820638"
3680,5.0,Rue Docteur Vaillant,Long,66.0,globale,,0,,,5.0,"{""type"":""LineString"",""coordinates"":[[5.711238,45.1759495],[5.711058,45.1753814]]}","45.175665454127426,5.711148017814738"
3681,14.0,Rue Antoine Renavent,Long,66.0,globale,,0,,,14.0,"{""type"":""LineString"",""coordinates"":[[5.7089913,45.1731343],[5.7086064,45.172517]]}","45.172825627667,5.708798851571824"
3683,5.0,Avenue Rhin et Danube,Long,66.0,globale,20230619000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7054181,45.1782287],[5.7054054,45.1780044]]}","45.17811653510741,5.705411783615615"
3739,2.0,Boulevard Joseph Vallier,Long,49.0,vert,20121024120953.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7146363,45.1801248],[5.7147593,45.1801305]]}","45.18012766380471,5.714697779086155"
3740,4.0,Boulevard Joseph Vallier,Long,49.0,vert,20121024121006.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7128343,45.1800714],[5.712527,45.1800616]]}","45.18006650652407,5.712680673166444"
3741,7.0,Cours de la Libération et du Général de Gaulle,Long,24.0,violet,20121024121119.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7165864,45.1800358],[5.7164763,45.1797141]]}","45.17987496478469,5.7165313319461895"
4450,,Rue Francis Jammes,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7202474,45.1625651],[5.7201946,45.1622707]]}","45.16241790297592,5.720220980123926"
4451,,Rue Francis Jammes,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7200059,45.1624276],[5.7200834,45.1623657]]}","45.162396651300085,5.720044652971355"
4452,,Rue Francis Jammes,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7200304,45.1622915],[5.7199069,45.1623984]]}","45.16234495292632,5.719968693852033"
4453,,Rue Francis Jammes,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7199411,45.1622047],[5.7197836,45.16234]]}","45.16227234611453,5.71986233802007"
4456,,Chemin Thiers,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7471625,45.1806811],[5.747308,45.180703]]}","45.180692073935866,5.747235236395771"
4462,,Rue Albert Reynier,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7043803,45.1673947],[5.7058595,45.1666468]]}","45.16702072507901,5.705119887102962"
4474,3.0,Rue Adrien Ricard,Long,51.0,vert,20080717000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7090354,45.192462],[5.709039,45.19263]]}","45.1925460212335,5.709037173178683"
4480,,Boulevard Clemenceau,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7375504,45.1834592],[5.7384873,45.1838308]]}","45.183645005828886,5.738018837186133"
4488,4.0,Rue du Vercors,Long,64.0,vert,20080717000000.0,1,Erroné,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7078408,45.1911582],[5.707584,45.191177]]}","45.19116759093067,5.70771243026763"
4495,,Avenue de Constantine,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7346422,45.160323],[5.7351058,45.1603577]]}","45.16034034144053,5.73487396099421"
4501,16.0,Place Saint Laurent,Épis,37.0,violet,20080717000000.0,1,Dégradé,,16.0,"{""type"":""LineString"",""coordinates"":[[5.7319027,45.1980499],[5.7324428,45.1981397]]}","45.19809476148011,5.732172719083108"
4507,,Rue de Stalingrad,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7244975,45.1712422],[5.7245612,45.1713346]]}","45.17128841709962,5.724529338846418"
3782,4.0,Place de Lavalette,Long,37.0,violet,20230321000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7309082,45.1946401],[5.7311366,45.1945275]]}","45.19458377335911,5.731022386072595"
4630,,Chemin de Gordes,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7338471,45.1745566],[5.7340221,45.1744309],[5.7341568,45.1743582]]}","45.17444858157071,5.734008673371756"
3785,4.0,Rue Henry Duffourd,Long,58.0,vert,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7123235,45.1986262],[5.7124006,45.1984532]]}","45.19853969247441,5.712362091110014"
3786,5.0,Rue Roger Josserand,Long,58.0,vert,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7113665,45.198466],[5.711699,45.198541]]}","45.19850347437649,5.711532739039992"
3419,7.0,Avenue de Vizille,Long,35.0,vert,20120928090339.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7154968,45.1881423],[5.715647,45.1878256]]}","45.187983924144845,5.715571858163492"
3420,4.0,Avenue de Vizille,Long,35.0,vert,20120928090344.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7159549,45.1871654],[5.7160359,45.1869921]]}","45.187078735967745,5.715995421507756"
3421,28.0,Avenue de Vizille,Long,35.0,vert,20120928090348.0,1,Dégradé,,28.0,"{""type"":""LineString"",""coordinates"":[[5.7157809,45.1877602],[5.7163431,45.1865345]]}","45.18714736512782,5.716061986082819"
3422,3.0,Place Saint Bruno,Long,15.0,vert,20120928090353.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7147824,45.187507],[5.7146945,45.1873535]]}","45.18743025085645,5.714738449761088"
3424,9.0,Rue Abbé Grégoire,Long,59.0,vert,20120928090408.0,1,Bon Etat,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7123027,45.1862306],[5.7122083,45.1857882]]}","45.18600940848178,5.71225551363345"
3425,3.0,Rue Abbé Grégoire,Long,59.0,vert,20120928090412.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7122267,45.1862],[5.7122017,45.1860657]]}","45.18613288696349,5.712214223381984"
3428,7.0,Rue Nicolas Chorier,Long,59.0,vert,20120928090432.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7137028,45.1858527],[5.7141617,45.1858564]]}","45.18585454969958,5.713932246514323"
3429,5.0,Rue Nicolas Chorier,Long,59.0,vert,20120928090435.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7145993,45.185864],[5.7149311,45.185866]]}","45.18586499893054,5.714765196267061"
3431,7.0,Rue Abbé Grégoire,Long,59.0,vert,20120928090444.0,1,Bon Etat,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7121462,45.1853967],[5.7120676,45.1850826]]}","45.18523964073687,5.712106897059485"
3432,5.0,Rue Abbé Grégoire,Long,59.0,vert,20120928090447.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7120446,45.1852517],[5.7119842,45.1849976]]}","45.185124678409906,5.71201443615962"
3433,13.0,Rue de la Mégisserie,Long,59.0,vert,20120928090451.0,1,Dégradé,,13.0,"{""type"":""LineString"",""coordinates"":[[5.7132434,45.1857842],[5.7132448,45.1857348],[5.7132652,45.1856918],[5.7133077,45.1856545],[5.7133719,45.185621],[5.7138792,45.1854811]]}","45.18566122665044,5.713385365449573"
3435,4.0,Avenue de Suède,Long,59.0,vert,20120928090459.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7142017,45.1849353],[5.7142213,45.1851456]]}","45.185040441986445,5.714211515310801"
4636,,Avenue Teisseire,Mixte,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7407347,45.1703554],[5.7411522,45.1700996]]}","45.170227493724056,5.740943457801017"
3438,2.0,Rue Jean Prévost,Long,59.0,vert,20120928090508.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7146077,45.1855483],[5.7146862,45.1854699]]}","45.185509100928996,5.714646954372676"
3439,8.0,Rue de Paris,Long,59.0,vert,20120928090517.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7150625,45.185817],[5.7149234,45.1854322]]}","45.18562460077913,5.714992965317353"
3440,2.0,Rue Clément,Long,59.0,vert,20120928090520.0,1,Erroné,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7153938,45.1853169],[5.7155452,45.185313]]}","45.18531496973084,5.7154695121421115"
3441,9.0,Rue Galilée,Long,59.0,vert,20120928090524.0,1,Bon Etat,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7156064,45.1858257],[5.7155997,45.185397]]}","45.18561137058494,5.715603039425003"
3443,10.0,Rue Clément,Long,59.0,vert,20120928090531.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7160832,45.1853007],[5.7167629,45.1852907]]}","45.18529573304016,5.716423055469277"
3444,4.0,Rue Galilée,Long,59.0,vert,20120928090534.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7155996,45.1850264],[5.715596,45.1848486]]}","45.18493750205917,5.715597812505443"
4617,,Rue Albert Reynier,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7107034,45.1644232],[5.7101546,45.1647019]]}","45.164562543360375,5.710428982772818"
4618,,Chemin Villebois,Long,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7446361,45.1846904],[5.7447337,45.1841867]]}","45.18443857313936,5.744684907340412"
